,Unnamed: 0,time,event
0,0,0.0,4.0
1,1,0.0,2.0
2,2,0.0,4.0
3,3,0.0,1.0
4,4,0.0,0.0
5,5,1.1574074074074074e-14,2.0
6,6,1.1574074074074074e-14,3.0
7,7,1.1574074074074074e-14,0.0
8,8,1.1574074074074074e-14,1.0
9,9,2.3148148148148147e-14,1.0
10,10,2.3148148148148147e-14,4.0
11,11,2.3148148148148147e-14,1.0
12,12,2.3148148148148147e-14,3.0
13,13,2.3148148148148147e-14,4.0
14,14,2.3148148148148147e-14,1.0
15,15,2.3148148148148147e-14,0.0
16,16,3.4722222222222224e-14,1.0
17,17,3.4722222222222224e-14,4.0
18,18,3.4722222222222224e-14,0.0
19,19,3.4722222222222224e-14,2.0
20,20,3.4722222222222224e-14,1.0
21,21,3.4722222222222224e-14,4.0
22,22,3.4722222222222224e-14,2.0
23,23,4.6296296296296295e-14,2.0
24,24,4.6296296296296295e-14,3.0
25,25,5.787037037037037e-14,4.0
26,26,5.787037037037037e-14,2.0
27,27,5.787037037037037e-14,0.0
28,28,5.787037037037037e-14,1.0
29,29,6.944444444444445e-14,3.0
30,30,6.944444444444445e-14,2.0
31,31,6.944444444444445e-14,2.0
32,32,8.101851851851852e-14,2.0
33,33,9.259259259259259e-14,2.0
34,34,9.259259259259259e-14,3.0
35,35,1.0416666666666666e-13,4.0
36,36,1.0416666666666666e-13,2.0
37,37,1.1574074074074073e-13,2.0
38,38,1.1574074074074073e-13,4.0
39,39,1.1574074074074073e-13,1.0
40,40,1.2731481481481483e-13,4.0
41,41,1.2731481481481483e-13,1.0
42,42,1.2731481481481483e-13,1.0
43,43,1.5046296296296297e-13,0.0
44,44,1.6203703703703704e-13,4.0
45,45,1.736111111111111e-13,0.0
46,46,1.8518518518518518e-13,2.0
47,47,1.8518518518518518e-13,0.0
48,48,1.8518518518518518e-13,2.0
49,49,1.8518518518518518e-13,0.0
50,50,1.9675925925925925e-13,1.0
51,51,1.9675925925925925e-13,3.0
52,52,2.0833333333333332e-13,1.0
53,53,2.0833333333333332e-13,2.0
54,54,2.0833333333333332e-13,1.0
55,55,2.0833333333333332e-13,2.0
56,56,2.0833333333333332e-13,4.0
57,57,2.1990740740740742e-13,4.0
58,58,2.1990740740740742e-13,3.0
59,59,2.1990740740740742e-13,4.0
60,60,2.1990740740740742e-13,4.0
