,time,event
0,9,82
1,9,1
2,11,1
3,12,1
4,13,15
5,14,15
6,15,4
7,17,15
8,18,64
9,18,3
10,18,1
11,19,15
12,19,3
13,26,82
14,26,1
15,29,15
16,30,1
17,32,15
18,33,15
19,34,15
20,34,1
21,35,82
22,35,1
23,36,2
24,36,91
25,38,1
26,39,82
27,39,1
28,40,25
29,41,25
30,41,1
31,42,25
32,43,1
33,44,64
34,45,15
35,46,3
36,46,1
37,46,50
38,47,15
39,47,1
40,51,1
41,52,15
42,52,1
43,53,3
44,58,25
45,58,3
46,59,15
47,59,3
48,61,22
49,61,1
50,62,15
51,62,3
52,62,1
53,67,15
54,73,1
55,74,1
56,75,1
57,76,25
58,77,64
59,77,91
60,77,3
61,77,1
62,78,15
63,78,1
64,79,15
65,79,1
66,80,1
67,81,25
68,81,1
69,82,3
70,82,1
71,83,15
72,83,1
73,85,15
74,86,25
75,87,15
76,87,1
77,88,15
78,88,1
79,91,15
80,91,1
81,93,1
82,94,25
83,94,15
84,94,24
85,95,15
86,95,1
87,96,1
88,100,15
89,101,37
90,101,91
91,101,3
92,101,1
93,102,36
94,102,15
95,103,15
96,103,1
97,109,82
98,110,15
99,110,1
100,110,11
101,111,15
102,114,3
103,115,25
104,115,15
105,115,1
106,116,1
107,118,15
108,118,1
109,119,1
110,122,1
111,124,25
112,124,1
113,125,1
114,126,15
115,126,1
116,127,1
117,128,25
118,130,4
119,130,1
120,135,25
121,135,91
122,135,1
123,136,29
124,136,1
125,137,25
126,137,64
127,137,3
128,138,25
129,138,1
130,138,50
131,139,37
132,141,1
133,142,1
134,143,3
135,144,15
136,144,1
137,145,15
138,145,1
139,147,15
140,147,1
141,149,82
142,150,15
143,155,3
144,156,25
145,157,15
146,158,1
147,159,1
148,160,1
149,166,37
150,166,25
151,166,1
152,167,1
153,168,15
154,169,37
155,169,15
156,169,23
157,170,5
158,170,1
159,171,15
160,171,50
161,172,3
162,172,1
163,173,1
164,175,1
165,176,15
166,183,15
167,183,1
168,184,4
169,184,25
170,184,3
171,184,1
172,185,1
173,186,25
174,186,26
175,187,15
176,187,1
177,191,15
178,191,1
179,192,4
180,192,25
181,192,22
182,192,15
183,192,3
184,192,1
185,193,15
186,193,1
187,194,1
188,195,37
189,195,17
190,196,37
191,197,1
192,199,37
193,199,3
194,201,1
195,202,15
196,202,1
197,203,1
198,204,25
199,204,1
200,205,1
201,207,1
202,211,15
203,211,1
204,212,15
205,212,1
206,213,1
207,215,25
208,216,25
209,216,11
210,217,24
211,218,2
212,219,3
213,220,1
214,221,64
215,221,3
216,221,1
217,222,34
218,222,1
219,224,1
220,226,37
221,226,25
222,226,1
223,226,9
224,226,11
225,228,1
226,229,37
227,229,15
228,229,1
229,230,15
230,232,1
231,233,24
232,236,1
233,237,1
234,238,4
235,238,1
236,240,1
237,241,25
238,242,15
239,246,61
240,246,25
241,246,1
242,246,11
243,247,1
244,249,25
245,249,15
246,249,24
247,249,1
248,249,27
249,250,25
250,250,1
251,251,1
252,253,1
253,254,1
254,256,1
255,256,9
256,257,1
257,258,1
258,260,1
259,263,25
260,264,4
261,264,82
262,264,15
263,268,1
264,269,1
265,270,1
266,272,15
267,273,1
268,274,15
269,274,1
270,275,1
271,277,1
272,278,15
273,278,1
274,282,15
275,282,1
276,283,3
277,283,1
278,284,25
279,291,61
280,291,36
281,291,25
282,291,15
283,291,91
284,293,15
285,293,1
286,294,82
287,294,15
288,294,1
289,295,15
290,295,1
291,296,15
292,296,1
293,297,4
294,297,15
295,297,1
296,297,50
297,299,15
298,299,1
299,306,1
300,307,1
301,308,1
302,311,15
303,311,3
304,311,1
305,312,1
306,313,25
307,313,15
308,313,1
309,314,15
310,314,1
311,315,4
312,317,3
313,320,25
314,320,1
315,321,15
316,321,91
317,321,1
318,322,3
319,330,3
320,330,1
321,331,3
322,332,3
323,333,25
324,333,3
325,336,3
326,337,25
327,337,3
328,338,15
329,338,1
330,339,3
331,341,25
332,342,25
333,344,23
334,345,36
335,345,1
336,347,80
337,347,25
338,347,1
339,347,11
340,351,4
341,351,25
342,351,64
343,351,91
344,351,1
345,358,1
346,359,22
347,359,1
348,360,25
349,360,82
350,360,15
351,360,3
352,361,15
353,361,1
354,362,1
355,363,1
356,370,82
357,370,1
358,373,25
359,373,1
360,375,4
361,375,1
362,375,50
363,376,25
364,378,3
365,379,25
366,379,64
367,379,1
368,380,11
369,382,25
370,383,15
371,383,1
372,384,15
373,384,1
374,384,50
375,385,1
376,386,4
377,386,22
378,386,15
379,386,1
380,387,25
381,387,3
382,387,1
383,388,1
384,389,1
385,390,25
386,390,3
387,390,13
388,393,15
389,393,3
390,394,15
391,400,18
392,401,1
393,402,1
394,403,4
395,403,15
396,403,3
397,403,1
398,403,11
399,404,1
400,406,3
401,413,25
402,413,3
403,414,4
404,414,61
405,414,15
406,414,91
407,414,1
408,416,4
409,416,1
410,417,3
411,417,1
412,418,34
413,418,1
414,418,9
415,419,1
416,421,25
417,421,1
418,424,1
419,425,15
420,425,1
421,426,25
422,426,1
423,429,16
424,429,1
425,431,3
426,431,1
427,432,1
428,432,10
429,433,1
430,437,4
431,437,1
432,438,1
433,439,1
434,442,3
435,443,37
436,443,1
437,444,4
438,444,15
439,444,91
440,444,3
441,444,1
442,445,25
443,445,3
444,445,1
445,446,1
446,448,15
447,449,1
448,450,1
449,453,3
450,454,3
451,455,1
452,458,1
453,459,4
454,459,15
455,459,1
456,460,15
457,462,1
458,463,25
459,464,1
460,465,25
461,465,2
462,465,1
463,467,1
464,469,15
465,469,3
466,469,1
467,470,15
468,470,1
469,471,34
470,471,1
471,472,25
472,472,22
473,472,64
474,472,3
475,472,1
476,473,37
477,473,9
478,474,15
479,474,1
480,475,15
481,475,3
482,475,1
483,476,15
484,476,1
485,478,1
486,479,95
487,479,4
488,479,61
489,479,26
490,479,1
491,479,9
492,480,15
493,480,2
494,480,1
495,480,11
496,482,1
497,485,1
498,486,3
499,487,1
500,488,15
501,488,1
502,489,3
503,490,1
504,491,15
505,491,1
506,492,4
507,492,25
508,492,15
509,492,1
510,492,11
511,493,25
512,494,25
513,494,1
514,494,12
515,495,4
516,495,25
517,495,1
518,495,12
519,498,25
520,498,12
521,499,25
522,499,15
523,499,12
524,500,1
525,501,12
526,502,1
527,503,4
528,503,12
529,504,3
530,505,17
531,505,3
532,506,25
533,506,15
534,506,3
535,506,1
536,507,15
537,507,1
538,508,95
539,508,15
540,508,1
541,510,15
542,510,1
543,513,22
544,513,15
545,513,1
546,514,16
547,515,3
548,516,9
549,518,82
550,518,1
551,519,95
552,519,3
553,519,1
554,520,25
555,520,1
556,521,63
557,521,25
558,521,69
559,521,1
560,521,11
561,522,25
562,522,1
563,522,12
564,523,25
565,523,1
566,524,15
567,524,1
568,525,15
569,525,1
570,527,1
571,528,22
572,528,1
573,528,9
574,529,25
575,529,15
576,529,1
577,530,25
578,530,15
579,531,25
580,532,1
581,532,12
582,533,4
583,533,25
584,534,1
585,534,12
586,535,1
587,536,15
588,536,12
589,537,25
590,538,91
591,538,1
592,539,3
593,540,61
594,540,1
595,541,1
596,543,4
597,544,1
598,545,4
599,545,15
600,545,1
601,546,1
602,549,82
603,549,15
604,550,15
605,552,15
606,552,1
607,553,15
608,556,15
609,558,2
610,558,1
611,559,3
612,560,25
613,560,15
614,560,1
615,561,25
616,561,1
617,562,25
618,562,2
619,562,1
620,562,12
621,562,11
622,565,63
623,565,15
624,565,3
625,567,95
626,568,91
627,568,1
628,569,2
629,570,57
630,570,25
631,570,82
632,570,65
633,571,95
634,571,1
635,572,63
636,572,25
637,572,1
638,572,12
639,573,125
640,576,15
641,576,64
642,576,3
643,576,1
644,577,15
645,577,1
646,578,21
647,578,25
648,578,15
649,578,1
650,578,12
651,578,11
652,579,1
653,580,63
654,580,82
655,580,1
656,581,15
657,581,50
658,582,1
659,583,22
660,583,11
661,587,25
662,587,12
663,589,1
664,590,1
665,591,34
666,591,63
667,591,15
668,591,24
669,591,69
670,591,98
671,591,1
672,592,15
673,593,15
674,593,23
675,593,1
676,594,82
677,594,1
678,596,25
679,596,1
680,597,15
681,597,3
682,597,1
683,598,5
684,598,25
685,598,15
686,598,1
687,598,12
688,598,11
689,599,63
690,599,15
691,599,1
692,600,63
693,601,25
694,601,1
695,603,4
696,603,82
697,603,91
698,603,1
699,604,63
700,604,1
701,604,12
702,605,63
703,606,28
704,606,63
705,606,36
706,606,1
707,607,28
708,607,63
709,607,25
710,607,15
711,608,28
712,608,63
713,608,25
714,608,1
715,609,63
716,609,25
717,610,4
718,610,1
719,611,82
720,611,12
721,612,63
722,612,1
723,613,63
724,613,26
725,614,63
726,614,25
727,614,82
728,614,1
729,614,12
730,615,63
731,615,15
732,616,63
733,616,82
734,616,15
735,616,1
736,616,50
737,616,12
738,617,63
739,617,1
740,617,12
741,618,4
742,618,24
743,618,1
744,618,12
745,619,63
746,619,26
747,620,63
748,620,1
749,620,12
750,620,11
751,621,2
752,621,1
753,622,15
754,623,95
755,623,63
756,623,25
757,623,82
758,624,63
759,625,25
760,625,1
761,626,63
762,626,1
763,627,2
764,627,3
765,627,1
766,628,63
767,628,1
768,628,12
769,629,95
770,629,63
771,629,3
772,629,1
773,630,63
774,631,1
775,633,63
776,633,1
777,634,4
778,634,63
779,634,1
780,635,63
781,635,1
782,636,63
783,636,15
784,636,12
785,637,63
786,640,15
787,641,82
788,642,63
789,642,24
790,642,1
791,642,12
792,643,25
793,643,1
794,644,63
795,644,12
796,645,26
797,645,1
798,645,12
799,646,1
800,646,12
801,647,1
802,647,12
803,648,91
804,648,1
805,649,63
806,649,1
807,649,12
808,650,63
809,650,50
810,651,95
811,651,25
812,651,26
813,652,63
814,652,1
815,653,1
816,654,25
817,655,25
818,656,25
819,656,1
820,657,0
821,657,15
822,657,1
823,658,63
824,658,82
825,658,3
826,659,25
827,659,3
828,659,1
829,659,12
830,660,25
831,660,1
832,660,11
833,661,82
834,661,45
835,661,1
836,661,12
837,662,63
838,662,12
839,662,11
840,663,63
841,663,15
842,663,1
843,664,63
844,664,2
845,664,12
846,665,1
847,666,63
848,666,25
849,666,15
850,667,25
851,668,63
852,668,12
853,669,1
854,669,12
855,670,12
856,670,11
857,671,25
858,671,23
859,671,1
860,672,15
861,672,3
862,674,26
863,674,1
864,675,36
865,676,82
866,676,12
867,677,82
868,678,63
869,678,15
870,679,95
871,679,63
872,679,15
873,679,1
874,679,12
875,680,1
876,680,12
877,681,1
878,682,26
879,683,63
880,683,82
881,683,1
882,683,12
883,684,1
884,685,15
885,685,1
886,686,15
887,687,63
888,687,1
889,688,24
890,688,1
891,689,31
892,689,3
893,689,1
894,690,63
895,690,1
896,691,63
897,691,25
898,692,12
899,693,12
900,694,63
901,694,3
902,694,1
903,695,1
904,696,24
905,696,12
906,697,12
907,698,25
908,698,3
909,699,1
910,700,63
911,700,1
912,700,12
913,701,1
914,703,1
915,704,82
916,704,3
917,704,1
918,705,3
919,705,12
920,706,95
921,706,63
922,706,15
923,706,1
924,706,12
925,707,15
926,707,1
927,707,12
928,708,63
929,708,1
930,710,1
931,711,63
932,713,82
933,713,3
934,713,11
935,714,63
936,714,12
937,715,1
938,716,63
939,716,3
940,716,1
941,717,1
942,717,12
943,717,9
944,718,63
945,718,24
946,718,64
947,718,1
948,719,63
949,719,58
950,719,91
951,719,3
952,719,35
953,719,1
954,720,63
955,720,15
956,720,2
957,720,1
958,721,63
959,721,1
960,722,1
961,723,1
962,723,12
963,724,63
964,725,12
965,726,63
966,726,1
967,726,12
968,727,15
969,727,1
970,727,9
971,728,4
972,728,63
973,728,82
974,728,15
975,728,1
976,728,50
977,728,12
978,729,15
979,729,1
980,729,12
