,time,event
0,1,1
1,7,1
2,9,4
3,9,1
4,11,1
5,14,4
6,14,1
7,15,1
8,16,1
9,19,1
10,21,1
11,22,1
12,23,3
13,23,1
14,25,1
15,26,57
16,27,15
17,27,1
18,28,57
19,28,1
20,31,1
21,32,1
22,34,1
23,35,1
24,38,1
25,39,1
26,41,1
27,44,1
28,46,15
29,47,1
30,48,1
31,50,1
32,52,15
33,52,1
34,53,1
35,54,1
36,55,3
37,57,1
38,58,15
39,59,48
40,60,1
41,63,15
42,63,1
43,64,1
44,66,2
45,67,1
46,69,1
47,71,1
48,74,1
49,77,1
50,80,1
51,81,3
52,81,1
53,83,1
54,84,1
55,88,14
56,88,4
57,90,1
58,94,1
59,95,1
60,96,1
61,97,1
62,99,15
63,101,1
64,104,3
65,104,87
66,104,1
67,107,15
68,107,2
69,107,1
70,108,1
71,109,4
72,109,1
73,110,3
74,112,3
75,112,44
76,112,1
77,115,1
78,116,1
79,117,1
80,120,15
81,120,1
82,122,1
83,124,1
84,128,15
85,128,1
86,129,1
87,130,4
88,131,4
89,131,1
90,132,3
91,133,1
92,134,3
93,135,1
94,136,1
95,139,1
96,140,15
97,140,1
98,142,9
99,143,21
100,144,1
101,147,1
102,150,1
103,151,1
104,154,15
105,155,2
106,155,1
107,156,15
108,156,1
109,157,1
110,158,1
111,167,1
112,168,28
113,168,15
114,173,1
115,175,3
116,181,2
117,190,1
118,191,15
119,192,4
120,192,1
121,194,4
122,196,4
123,197,4
124,197,2
125,197,1
126,198,25
127,198,1
128,199,1
129,200,4
130,200,36
131,200,22
132,200,15
133,202,3
134,203,1
135,204,15
136,205,18
137,208,4
138,211,15
139,211,1
140,212,1
141,214,1
142,217,18
143,218,120
144,219,2
145,221,1
146,223,1
147,225,15
148,226,4
149,226,25
150,226,1
151,226,9
152,226,156
153,231,2
154,231,1
155,232,25
156,232,1
157,234,4
158,234,15
159,234,3
160,234,1
161,235,25
162,237,15
163,237,1
164,238,11
165,239,1
166,240,18
167,240,1
168,241,1
169,241,11
170,242,22
171,242,15
172,243,2
173,245,15
174,245,1
175,245,11
176,246,15
177,246,62
