,time,event
0,1,1
1,2,1
2,13,1
3,15,34
4,17,1
5,17,11
6,20,4
7,20,1
8,23,1
9,24,1
10,25,11
11,27,1
12,28,1
13,31,62
14,33,8
15,35,15
16,35,1
17,36,11
18,40,9
19,43,18
20,45,1
21,45,11
22,46,4
23,51,4
24,56,15
25,56,18
26,56,11
27,59,11
28,60,15
29,64,15
30,66,1
31,69,18
32,96,11
33,104,11
34,109,1
35,109,11
36,115,1
37,117,15
38,129,4
39,135,36
40,137,1
41,138,36
42,138,1
43,138,11
44,140,22
45,150,1
46,155,15
47,156,54
48,158,11
49,160,2
50,160,11
51,161,11
52,163,9
53,164,1
54,165,1
55,166,11
56,167,15
57,169,4
58,169,1
59,170,18
60,170,1
61,171,18
62,171,1
63,171,11
64,177,11
65,181,9
66,181,11
67,182,1
68,182,9
69,185,9
70,187,150
71,188,15
72,188,1
73,189,9
74,189,11
75,191,9
76,192,4
77,192,28
78,193,1
79,193,9
80,195,15
81,197,15
82,198,15
83,198,1
84,198,11
85,200,4
86,200,9
87,208,28
88,208,11
89,209,9
90,211,9
91,211,11
92,212,9
93,212,11
94,213,18
95,213,9
96,213,11
97,214,9
98,214,11
99,215,9
100,216,11
101,217,15
102,217,9
103,222,9
104,222,11
105,223,9
106,224,1
107,225,11
108,226,34
109,226,28
110,226,1
111,226,11
112,227,1
113,230,18
114,230,9
115,231,15
116,232,20
117,232,1
118,234,4
119,236,1
120,236,19
121,238,2
122,238,18
123,239,1
124,239,9
125,240,1
126,244,4
127,244,1
128,245,4
129,245,11
130,247,11
131,249,9
132,249,11
133,250,4
134,250,28
135,250,1
136,251,28
137,251,1
138,252,4
139,252,21
140,252,11
141,253,1
142,253,30
143,253,11
144,255,11
145,257,18
146,257,1
147,258,1
148,259,1
149,259,11
150,260,1
151,262,21
152,262,15
153,263,1
154,263,11
155,264,18
156,265,1
157,265,9
158,266,9
159,267,4
160,269,3
161,271,1
162,274,30
163,275,11
164,277,28
165,277,11
166,278,11
167,279,4
168,280,1
169,280,9
170,281,18
171,283,11
172,284,28
173,285,4
174,285,1
175,285,11
176,286,4
177,286,15
178,286,11
179,287,2
180,287,11
181,288,15
182,288,9
183,291,25
184,291,1
185,292,1
186,296,1
187,298,9
188,298,11
189,299,15
190,299,9
191,300,3
192,300,1
193,300,11
194,301,1
195,301,11
196,302,28
197,302,1
198,303,18
199,303,1
200,303,9
201,303,11
202,304,3
203,305,18
204,305,1
205,305,11
206,306,3
207,307,15
208,308,11
209,309,11
210,311,9
211,311,11
212,312,34
213,312,18
214,312,9
215,313,21
216,313,3
217,313,18
218,313,1
219,313,11
220,314,4
221,314,24
222,314,1
223,314,11
224,314,10
225,315,1
226,315,11
227,316,18
228,316,1
229,316,11
230,317,9
231,318,1
232,318,11
233,319,34
234,319,1
235,319,9
236,319,11
237,320,18
238,320,11
239,321,3
240,321,1
241,321,9
242,322,1
243,322,11
244,323,18
245,323,9
246,324,11
247,325,4
248,325,35
249,325,1
250,325,9
251,325,11
252,326,15
253,326,50
254,327,18
255,327,1
256,327,11
257,328,1
258,328,11
259,329,1
260,330,18
261,330,1
262,330,11
263,331,4
264,331,18
265,331,1
266,331,11
267,331,10
268,332,11
269,333,18
270,333,1
271,333,11
272,335,14
273,335,4
274,335,36
275,335,25
276,335,1
277,335,11
278,336,34
279,336,18
280,336,1
281,336,9
282,337,1
283,338,1
284,339,28
285,339,18
286,340,1
287,341,18
288,341,1
289,341,11
290,342,36
291,342,3
292,342,9
293,342,11
294,344,3
295,344,54
296,344,11
297,346,4
298,346,1
299,346,9
300,346,11
301,347,4
302,347,18
303,348,4
304,348,28
305,348,1
306,348,9
307,348,11
308,349,9
309,349,11
310,351,36
311,351,3
312,351,1
313,351,11
314,352,3
315,352,1
316,353,3
317,353,1
318,353,54
319,353,11
320,354,1
321,354,11
322,355,1
323,355,11
324,356,4
325,356,36
326,356,54
327,356,9
328,356,11
329,357,9
330,358,30
331,358,11
332,359,1
333,359,11
334,360,22
335,360,1
336,360,11
337,361,11
338,362,4
339,362,36
340,362,1
341,362,11
342,363,1
343,363,11
344,364,34
345,364,22
346,364,1
347,364,9
348,365,25
349,365,1
350,366,1
351,366,11
352,369,1
353,369,11
354,370,3
355,370,1
356,370,11
357,371,36
358,371,11
359,372,1
360,373,4
361,373,1
362,374,4
363,374,1
364,374,11
365,375,2
366,375,1
367,376,35
368,376,1
369,376,11
370,377,18
371,378,18
372,378,9
373,378,11
374,379,22
375,379,11
376,380,1
377,380,11
378,382,3
379,382,1
380,382,11
381,383,3
382,383,9
383,383,11
384,384,4
385,384,1
386,385,1
387,385,11
388,386,9
389,387,1
390,387,9
391,388,9
392,390,3
393,390,1
394,390,27
395,390,11
396,391,18
397,391,1
398,392,9
399,393,9
400,394,28
401,394,3
402,394,35
403,394,11
404,398,28
405,398,11
406,399,9
407,400,1
408,401,30
409,402,2
410,402,11
411,404,17
412,404,35
413,404,1
414,404,11
415,455,28
416,455,11
417,456,28
418,456,18
419,456,1
420,456,11
421,457,22
422,457,82
423,457,11
424,458,11
425,459,36
426,459,35
427,459,1
428,459,9
429,459,11
430,460,18
431,461,28
432,461,1
433,462,28
434,462,11
435,463,1
436,465,150
437,465,11
438,466,15
439,468,18
440,468,1
441,468,11
442,469,1
