,time,event
0,1,3
1,2,1
2,3,3
3,3,1
4,4,3
5,7,15
6,7,3
7,8,15
8,8,3
9,9,15
10,10,15
11,11,15
12,11,3
13,12,15
14,13,15
15,13,3
16,13,1
17,14,31
18,14,36
19,14,1
20,15,15
21,15,3
22,16,15
23,17,15
24,18,1
25,19,21
26,19,3
27,20,9
28,22,15
29,22,3
30,23,15
31,25,15
32,25,1
33,27,15
34,28,15
35,29,15
36,29,3
37,30,4
38,30,36
39,30,15
40,30,3
41,30,1
42,31,15
43,32,15
44,32,3
45,33,1
46,34,1
47,36,15
48,36,1
49,38,3
50,38,9
51,39,15
52,40,25
53,41,15
54,41,3
55,43,15
56,44,15
57,44,3
58,45,15
59,45,3
60,46,15
61,46,1
62,47,15
63,48,15
64,48,9
65,50,15
66,50,3
67,52,3
68,52,62
69,53,21
70,53,1
71,55,1
72,56,1
73,57,15
74,58,15
75,58,3
76,58,1
77,59,15
78,59,1
79,60,15
80,60,1
81,61,15
82,61,3
83,63,1
84,64,15
85,64,3
86,64,1
87,65,15
88,67,1
89,68,3
90,69,1
91,70,36
92,70,15
93,72,1
94,73,1
95,74,31
96,74,3
97,74,1
98,75,1
99,76,31
100,76,1
101,80,1
102,81,15
103,81,3
104,82,1
105,83,3
106,85,1
107,86,15
108,86,3
109,86,1
110,87,1
111,88,1
112,89,15
113,89,3
114,90,15
115,90,9
116,90,11
117,92,4
118,92,1
119,93,3
120,94,1
121,95,21
122,95,15
123,96,1
124,99,3
125,99,1
126,100,15
127,100,1
128,102,3
129,104,1
130,105,3
131,106,1
132,107,15
133,108,1
134,110,36
135,111,21
136,112,3
137,112,1
138,115,15
139,115,3
140,115,8
141,116,15
142,116,1
143,117,1
144,118,1
145,118,9
146,119,24
147,119,3
148,119,1
149,120,1
150,121,21
151,122,15
152,122,3
153,123,15
154,126,1
155,127,3
156,128,1
157,129,3
158,130,21
159,131,1
160,132,1
161,135,5
162,135,20
163,136,1
164,137,15
165,137,1
166,138,1
167,139,20
168,139,3
169,139,72
170,140,1
171,141,15
172,142,3
173,142,1
174,142,9
175,143,16
176,143,9
177,145,16
178,146,1
179,147,31
180,147,23
181,147,39
182,147,3
183,147,1
184,148,1
185,149,15
186,150,15
187,150,1
188,151,3
189,151,9
190,152,1
191,154,3
192,154,1
193,154,9
194,155,1
195,156,15
196,157,1
197,158,1
198,160,3
199,164,4
200,164,1
201,164,9
202,165,1
203,166,15
204,166,3
205,166,62
206,166,1
207,168,1
208,169,15
209,170,15
210,170,3
211,170,1
212,171,1
213,172,15
214,172,1
215,174,1
216,175,24
217,175,3
218,175,1
219,176,1
220,179,4
221,179,21
222,179,15
223,179,1
224,180,21
225,180,15
226,181,20
227,181,1
228,182,1
229,183,3
230,193,11
231,194,15
232,197,3
233,197,35
234,197,11
235,199,15
236,199,1
237,199,11
238,200,15
239,200,3
240,202,1
241,202,11
242,203,1
243,204,3
244,204,1
245,206,15
246,206,1
247,207,15
248,207,1
249,209,1
250,209,9
251,210,3
252,212,1
253,215,1
254,218,1
255,219,16
256,220,3
257,220,1
258,222,15
259,222,1
260,224,1
261,226,1
262,227,15
263,229,32
264,231,1
265,232,3
266,239,1
267,240,1
268,241,15
269,241,3
270,242,21
271,242,1
272,245,3
273,246,1
274,247,20
275,248,1
276,249,3
277,251,1
278,253,15
279,253,18
280,254,15
281,255,15
282,256,15
283,257,15
284,257,1
285,258,18
286,259,1
287,260,21
288,260,3
289,261,1
290,262,3
291,262,1
292,262,9
293,266,1
294,272,24
295,272,11
296,273,1
297,273,9
298,275,15
299,275,3
300,276,15
301,276,1
302,279,1
303,281,3
304,281,1
305,284,15
306,285,1
307,286,24
308,288,40
309,292,20
310,292,1
311,294,4
312,294,1
313,296,3
314,299,15
315,299,1
316,301,1
317,302,3
318,303,3
319,304,11
320,305,17
321,307,1
322,308,12
323,310,15
324,311,15
325,313,3
326,313,1
327,315,3
328,317,17
329,318,15
330,318,3
331,318,1
332,320,20
333,320,3
334,321,1
335,322,4
336,322,1
337,324,80
338,325,80
339,325,1
340,326,31
341,328,43
342,328,24
343,328,9
344,328,11
345,329,1
346,330,24
347,331,1
348,332,9
349,333,3
350,333,1
351,335,1
352,337,72
353,339,1
354,341,1
355,343,1
356,346,17
357,347,15
358,347,3
359,347,1
360,349,31
361,349,18
362,349,1
363,350,1
364,352,1
365,353,3
366,357,1
367,358,3
368,358,18
369,359,21
370,359,36
371,359,1
372,360,1
373,361,39
374,361,18
375,366,18
376,366,11
377,367,1
378,367,54
379,367,11
380,368,11
381,374,43
382,374,1
383,374,9
384,375,1
385,377,1
386,378,4
387,378,17
388,378,3
389,378,1
390,379,11
391,381,4
392,381,1
393,382,3
394,384,17
395,384,1
396,385,28
397,385,39
398,386,1
399,387,1
400,389,23
401,389,39
402,389,3
403,390,20
404,390,1
405,390,54
