,Unnamed: 0,time,event
0,0,0.0,1.0
1,1,4.6296296296296295e-14,1.0
2,2,8.101851851851852e-14,4.0
3,3,1.6203703703703704e-13,4.0
4,4,1.6203703703703704e-13,1.0
5,5,1.6203703703703704e-13,2.0
6,6,1.736111111111111e-13,4.0
7,7,1.736111111111111e-13,0.0
8,8,2.662037037037037e-13,1.0
9,9,2.777777777777778e-13,4.0
10,10,2.777777777777778e-13,4.0
11,11,2.777777777777778e-13,2.0
12,12,2.777777777777778e-13,4.0
13,13,2.777777777777778e-13,0.0
14,14,2.8935185185185184e-13,2.0
15,15,2.8935185185185184e-13,4.0
16,16,2.8935185185185184e-13,2.0
17,17,2.8935185185185184e-13,4.0
18,18,3.0092592592592594e-13,0.0
19,19,3.0092592592592594e-13,0.0
20,20,3.3564814814814817e-13,1.0
21,21,3.8194444444444445e-13,1.0
22,22,4.2824074074074074e-13,3.0
23,23,4.513888888888889e-13,4.0
24,24,4.629629629629629e-13,0.0
25,25,4.629629629629629e-13,2.0
26,26,4.629629629629629e-13,4.0
27,27,4.629629629629629e-13,0.0
28,28,4.629629629629629e-13,4.0
29,29,4.629629629629629e-13,2.0
30,30,4.629629629629629e-13,0.0
31,31,4.629629629629629e-13,2.0
32,32,4.629629629629629e-13,0.0
33,33,4.629629629629629e-13,1.0
34,34,4.629629629629629e-13,0.0
35,35,4.629629629629629e-13,4.0
36,36,4.629629629629629e-13,2.0
37,37,4.629629629629629e-13,4.0
38,38,4.745370370370371e-13,2.0
39,39,4.745370370370371e-13,0.0
40,40,4.745370370370371e-13,2.0
41,41,4.745370370370371e-13,0.0
42,42,4.745370370370371e-13,4.0
43,43,4.745370370370371e-13,2.0
44,44,4.745370370370371e-13,4.0
45,45,4.745370370370371e-13,0.0
46,46,4.745370370370371e-13,2.0
47,47,4.745370370370371e-13,4.0
48,48,4.745370370370371e-13,0.0
49,49,4.745370370370371e-13,0.0
