,Unnamed: 0,time,event
0,0,0.0,3.0
1,1,1.1574074074074074e-14,2.0
2,2,2.3148148148148147e-14,1.0
3,3,4.6296296296296295e-14,3.0
4,4,4.6296296296296295e-14,0.0
5,5,4.6296296296296295e-14,0.0
6,6,6.944444444444445e-14,1.0
7,7,2.777777777777778e-13,4.0
8,8,2.777777777777778e-13,0.0
9,9,2.777777777777778e-13,2.0
10,10,3.0092592592592594e-13,3.0
11,11,3.125e-13,0.0
12,12,3.240740740740741e-13,4.0
13,13,3.240740740740741e-13,0.0
14,14,3.472222222222222e-13,1.0
15,15,3.587962962962963e-13,1.0
16,16,3.587962962962963e-13,2.0
17,17,3.8194444444444445e-13,4.0
18,18,3.8194444444444445e-13,2.0
19,19,3.935185185185185e-13,0.0
20,20,4.050925925925926e-13,0.0
21,21,4.629629629629629e-13,4.0
22,22,4.629629629629629e-13,2.0
23,23,4.745370370370371e-13,0.0
24,24,4.745370370370371e-13,1.0
25,25,5.092592592592593e-13,3.0
26,26,5.787037037037037e-13,1.0
27,27,6.134259259259259e-13,4.0
28,28,6.25e-13,2.0
29,29,6.25e-13,4.0
30,30,6.25e-13,4.0
31,31,6.25e-13,2.0
32,32,6.365740740740741e-13,4.0
33,33,6.365740740740741e-13,0.0
34,34,6.365740740740741e-13,0.0
35,35,7.060185185185185e-13,2.0
36,36,7.060185185185185e-13,4.0
37,37,7.060185185185185e-13,4.0
38,38,7.175925925925926e-13,0.0
39,39,7.175925925925926e-13,1.0
40,40,7.291666666666667e-13,2.0
41,41,7.638888888888889e-13,3.0
42,42,7.638888888888889e-13,1.0
43,43,7.638888888888889e-13,0.0
44,44,7.87037037037037e-13,0.0
45,45,7.986111111111111e-13,1.0
46,46,8.101851851851852e-13,3.0
47,47,8.101851851851852e-13,3.0
48,48,8.564814814814815e-13,1.0
49,49,8.680555555555555e-13,4.0
