,Unnamed: 0,time,event
0,0,0.0,2.0
1,1,1.1574074074074074e-14,4.0
2,2,1.1574074074074074e-14,2.0
3,3,2.3148148148148147e-14,4.0
4,4,2.3148148148148147e-14,0.0
5,5,2.3148148148148147e-14,1.0
6,6,2.3148148148148147e-14,0.0
7,7,2.3148148148148147e-14,2.0
8,8,2.3148148148148147e-14,0.0
9,9,3.4722222222222224e-14,0.0
10,10,3.4722222222222224e-14,4.0
11,11,3.4722222222222224e-14,2.0
12,12,9.259259259259259e-14,4.0
13,13,9.259259259259259e-14,0.0
14,14,9.259259259259259e-14,0.0
15,15,9.259259259259259e-14,2.0
16,16,1.0416666666666666e-13,2.0
17,17,1.0416666666666666e-13,4.0
18,18,1.0416666666666666e-13,0.0
19,19,1.0416666666666666e-13,2.0
20,20,1.0416666666666666e-13,2.0
21,21,1.0416666666666666e-13,1.0
22,22,1.0416666666666666e-13,4.0
23,23,1.0416666666666666e-13,0.0
24,24,1.0416666666666666e-13,4.0
25,25,1.0416666666666666e-13,0.0
26,26,1.0416666666666666e-13,2.0
27,27,1.0416666666666666e-13,2.0
28,28,1.0416666666666666e-13,0.0
29,29,1.1574074074074073e-13,4.0
30,30,1.1574074074074073e-13,4.0
31,31,1.1574074074074073e-13,2.0
32,32,1.1574074074074073e-13,2.0
33,33,1.1574074074074073e-13,2.0
34,34,1.1574074074074073e-13,4.0
35,35,1.1574074074074073e-13,4.0
36,36,1.2731481481481483e-13,2.0
37,37,1.2731481481481483e-13,4.0
38,38,1.2731481481481483e-13,0.0
39,39,1.2731481481481483e-13,2.0
40,40,1.2731481481481483e-13,4.0
41,41,1.2731481481481483e-13,0.0
42,42,1.2731481481481483e-13,4.0
43,43,1.2731481481481483e-13,2.0
44,44,1.5046296296296297e-13,0.0
45,45,1.6203703703703704e-13,1.0
46,46,2.0833333333333332e-13,4.0
47,47,2.4305555555555556e-13,1.0
48,48,2.5462962962962965e-13,1.0
49,49,2.5462962962962965e-13,3.0
