,time,event
0,0.9286363934602253,3.0
1,0.942839158279214,4.0
2,0.9569245305480243,1.0
3,1.0020539007462756,4.0
4,1.0387288276950315,4.0
5,1.0523568746054075,2.0
6,1.1472518564635228,1.0
7,1.1637024288883697,4.0
8,1.270465668110455,1.0
9,1.3247773131811598,3.0
10,1.4526512759449115,3.0
11,1.6100320522650797,4.0
12,1.780122049478585,0.0
13,1.7831398484726213,0.0
14,1.8740434293126422,2.0
15,1.9483854130180116,4.0
16,2.1269610371192122,4.0
17,2.1656001356423134,4.0
18,2.4276168850289674,4.0
19,2.4549125179576796,0.0
20,2.4592465610873164,3.0
21,2.491451657593658,3.0
22,2.5346546478292793,4.0
23,2.7861352434184945,3.0
24,2.8269490268978763,1.0
25,2.8480409693810977,0.0
26,3.1974336888026866,4.0
27,3.2106750997614517,4.0
28,3.4030045811622394,3.0
29,3.4509330926787993,0.0
30,3.460590831305545,4.0
31,3.560950908184145,4.0
32,3.5674412434158893,1.0
33,3.627782855669932,0.0
34,3.7454789919733726,4.0
35,3.847578953128828,4.0
36,3.882646923882478,4.0
37,3.9284141012056217,0.0
38,4.125040175806999,4.0
39,4.131308869816466,2.0
40,4.2769197666871825,3.0
41,4.690881187369054,0.0
42,5.080094059385637,3.0
43,5.249582038563498,1.0
44,5.289804476092672,1.0
45,5.302744260535583,4.0
46,5.436161742803042,3.0
47,5.489425500232153,1.0
48,5.760825387941268,4.0
49,5.928152108036666,4.0
50,6.131415617902194,4.0
51,6.2378152205825526,0.0
52,6.313348372593483,4.0
53,6.32143240388241,2.0
54,6.537473532005485,3.0
55,6.745276823141325,3.0
56,7.094670565840953,0.0
57,7.216309701476925,0.0
58,7.3132264397679165,3.0
59,7.69626825977633,4.0
60,7.700212530243662,1.0
61,7.759004505325974,3.0
62,7.805906114576183,4.0
63,7.830620010143207,3.0
64,7.883520998606958,4.0
65,7.911119392341939,4.0
66,7.929267733310171,3.0
67,7.961949480871649,0.0
68,7.999643595365091,1.0
69,8.003845293149716,4.0
70,8.064189252897188,2.0
71,8.18492645703462,3.0
72,8.194147496819378,4.0
73,8.21659077239091,0.0
74,8.240912962367299,0.0
75,8.336758527919448,4.0
76,8.36086418089357,4.0
77,8.472274752711018,0.0
78,8.487946229060322,0.0
79,8.552841624394794,1.0
80,8.611635018602307,3.0
81,8.870228696581625,0.0
82,8.894112324039412,4.0
83,8.896963207134695,0.0
84,8.900003028049568,4.0
85,8.961657510461013,2.0
86,9.023417807756665,4.0
87,9.047764156832375,2.0
88,9.08389125029712,4.0
89,9.165528002359576,2.0
90,9.193885467763701,0.0
91,9.428508397654769,2.0
92,9.488282661421074,3.0
93,9.786706521966758,0.0
94,9.815643556705592,0.0
95,9.861881260492888,3.0
96,9.898037132039644,3.0
97,9.987442637785401,1.0
98,10.094031114127551,0.0
99,10.213231989824589,2.0
100,10.276645452258757,0.0
101,10.384260329846693,0.0
102,10.442089564763405,4.0
103,11.026878849729172,2.0
104,11.027765587911802,0.0
105,11.215761396708197,0.0
106,11.461184538035145,0.0
107,11.645013875121677,4.0
108,11.709653131222577,0.0
109,11.936241155294887,0.0
110,12.076270790578251,1.0
111,12.14024113897436,0.0
112,12.221496157957118,2.0
113,12.325940142732884,1.0
114,13.010316568591467,4.0
115,13.189986188157274,1.0
116,13.26891607085843,3.0
117,13.389416699410742,3.0
118,13.842089920992972,3.0
119,13.936028535349239,4.0
120,13.997203093434013,2.0
121,14.095589188956257,2.0
122,14.288380237751324,0.0
123,14.434168542087233,4.0
124,14.47185365369933,4.0
125,14.502012486224379,1.0
126,14.588216086951745,0.0
127,14.64826995479251,4.0
128,14.773916232385561,1.0
129,14.927832288050807,4.0
130,15.062035906551866,1.0
131,16.57876433950246,2.0
132,17.212694345132803,0.0
133,17.278423290352396,0.0
134,17.406775213459582,3.0
135,17.48457954237622,0.0
136,17.551009334483194,0.0
137,17.59060534775233,0.0
138,17.685471250059596,4.0
139,17.68627778823325,4.0
140,17.868037985940813,4.0
141,18.123760728267197,4.0
142,18.194895052746013,4.0
143,18.237029548136388,2.0
144,18.260696834561696,3.0
145,18.344225239690513,0.0
146,18.374075191102495,3.0
147,18.464221009313235,3.0
148,18.65939757698763,3.0
149,18.690791605691672,1.0
150,18.785425778303196,2.0
151,18.786329442306652,2.0
152,19.0034794270696,4.0
153,19.14235180348452,2.0
154,19.220275479561177,4.0
155,19.259985394039443,4.0
156,19.31941141790465,3.0
157,19.409252579260027,3.0
158,19.470249015901757,1.0
159,19.500922505143613,0.0
160,19.579576123713807,0.0
161,19.600943647623012,2.0
162,19.61580006619002,3.0
163,19.667082255880413,0.0
164,19.72518172867439,3.0
165,19.7318589851604,0.0
166,19.918172588392444,0.0
