,time,event
0,0.6502218032555824,3.0
1,6.915402886075783,0.0
2,9.508088722479876,0.0
3,11.950232767341426,1.0
4,12.346556492595887,0.0
5,15.456046196173633,3.0
6,17.036268249890497,0.0
7,17.19721773987488,4.0
8,17.522294190601,3.0
9,22.848571145309013,4.0
10,23.16331182900967,2.0
11,23.789007385212535,4.0
12,23.90274868107382,4.0
13,23.955121621338822,0.0
14,24.140379404845568,0.0
15,24.495236131736007,0.0
16,24.62091560821094,0.0
17,25.37891975477585,0.0
18,25.79845703312206,3.0
19,27.47766572197581,4.0
20,28.12607215259299,0.0
21,28.58848483253228,2.0
22,29.18016989725716,4.0
23,29.927778393311748,2.0
24,29.99911079535984,3.0
25,30.1565365563039,2.0
26,30.25092577521968,0.0
27,30.263623218842966,0.0
28,30.406259021954355,2.0
29,30.467485587321896,3.0
30,30.603272663041203,0.0
31,31.25989836849811,3.0
32,31.39434066995561,0.0
33,31.969885225248106,2.0
34,32.03933521531276,2.0
35,32.18447133823409,0.0
36,32.28417314878311,0.0
37,32.32856212966054,0.0
38,32.440288347400774,0.0
39,32.51198888245864,4.0
40,32.54575201716052,2.0
41,32.87790454753549,0.0
42,33.17994538453987,2.0
43,33.28286196225589,0.0
44,33.35067522443151,0.0
45,33.448769732868854,0.0
46,34.20997650676886,3.0
47,35.14417385512252,2.0
48,35.84279244522009,0.0
49,37.48253938888192,4.0
