,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,2.0,2.0,2.0
1,2.0,desktop,15,2.0,2.0,3.0,2.0
2,4.0,desktop,15,5.0,3.0,1.0,3.0
3,7.0,desktop,15,6.0,1.0,1.0,1.0
4,8.0,desktop,15,7.0,1.0,1.0,1.0
5,9.0,desktop,15,8.0,1.0,1.0,1.0
6,10.0,desktop,15,9.0,1.0,3.0,1.0
7,11.0,desktop,15,12.0,3.0,2.0,3.0
8,14.0,desktop,15,14.0,2.0,3.0,2.0
9,16.0,desktop,15,17.0,103.0,102.0,3.0
10,119.0,mobile,15,119.0,2.0,1.0,2.0
11,121.0,desktop,15,120.0,1.0,2.0,1.0
12,122.0,mobile,15,122.0,2.0,2.0,2.0
13,124.0,mobile,15,124.0,2.0,1.0,2.0
