,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,25,0.0,1.0,2.0,1.0
1,1.0,mobile,25,2.0,2.0,1.0,2.0
2,3.0,mobile,25,3.0,1.0,2.0,1.0
3,4.0,mobile,25,5.0,2.0,1.0,2.0
4,6.0,mobile,25,6.0,1.0,2.0,1.0
5,7.0,mobile,25,8.0,2.0,1.0,2.0
6,9.0,mobile,25,9.0,54.0,57.0,1.0
7,63.0,mobile,25,66.0,4.0,1.0,4.0
8,67.0,mobile,25,67.0,1.0,3.0,1.0
9,68.0,mobile,25,70.0,3.0,1.0,3.0
10,71.0,mobile,25,71.0,1.0,1.0,1.0
11,72.0,mobile,25,72.0,1.0,1.0,1.0
12,73.0,mobile,25,73.0,1.0,2.0,1.0
13,74.0,mobile,25,75.0,2.0,3.0,2.0
14,76.0,mobile,25,78.0,13.0,13.0,3.0
15,89.0,mobile,25,91.0,7.0,7.0,3.0
16,96.0,mobile,25,98.0,3.0,1.0,3.0
17,99.0,mobile,25,99.0,1.0,1.0,1.0
18,100.0,mobile,25,100.0,1.0,1.0,1.0
19,101.0,mobile,25,101.0,1.0,5.0,1.0
20,102.0,mobile,25,106.0,5.0,1.0,5.0
21,107.0,mobile,25,107.0,1.0,1.0,1.0
22,108.0,mobile,25,108.0,1.0,4.0,1.0
23,109.0,mobile,25,112.0,4.0,1.0,4.0
