,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,14,0.0,2.0,3.0,2.0
1,2.0,mobile,14,3.0,3.0,2.0,3.0
2,5.0,mobile,14,5.0,2.0,3.0,2.0
3,7.0,mobile,14,8.0,128.0,131.0,3.0
4,135.0,mobile,14,139.0,6.0,4.0,6.0
5,141.0,mobile,14,143.0,4.0,3.0,4.0
6,145.0,mobile,14,146.0,3.0,3.0,3.0
7,148.0,mobile,14,149.0,3.0,3.0,3.0
8,151.0,mobile,14,152.0,74.0,73.0,3.0
9,225.0,mobile,14,225.0,2.0,5.0,2.0
10,227.0,mobile,14,230.0,5.0,5.0,5.0
11,232.0,mobile,14,235.0,5.0,3.0,5.0
12,237.0,mobile,14,238.0,3.0,3.0,3.0
