,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,23,0.0,4.0,3.0,4.0
1,4.0,tablet,23,3.0,3.0,3.0,3.0
2,7.0,tablet,23,6.0,3.0,2.0,3.0
3,10.0,mobile,23,8.0,2.0,2.0,2.0
4,12.0,tablet,23,10.0,2.0,6.0,2.0
5,14.0,tablet,23,16.0,6.0,2.0,6.0
6,20.0,tablet,23,18.0,2.0,10.0,2.0
7,22.0,tablet,23,28.0,14.0,7.0,10.0
8,36.0,tablet,23,35.0,3.0,2.0,3.0
9,39.0,tablet,23,37.0,2.0,5.0,2.0
10,41.0,tablet,23,42.0,5.0,4.0,5.0
11,46.0,tablet,23,46.0,4.0,6.0,4.0
12,50.0,tablet,23,52.0,6.0,2.0,6.0
13,56.0,desktop,23,54.0,2.0,3.0,2.0
14,58.0,tablet,23,57.0,3.0,2.0,3.0
15,61.0,desktop,23,59.0,2.0,3.0,2.0
16,63.0,desktop,23,62.0,3.0,1.0,3.0
17,66.0,mobile,23,63.0,1.0,6.0,1.0
18,67.0,tablet,23,69.0,6.0,2.0,6.0
19,73.0,tablet,23,71.0,2.0,2.0,2.0
20,75.0,tablet,23,73.0,2.0,3.0,2.0
21,77.0,tablet,23,76.0,3.0,2.0,3.0
