,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,22,0.0,1.0,2.0,1.0
1,1.0,desktop,22,2.0,2.0,2.0,2.0
2,3.0,mobile,22,4.0,2.0,3.0,2.0
3,5.0,mobile,22,7.0,3.0,2.0,3.0
4,8.0,desktop,22,9.0,2.0,2.0,2.0
5,10.0,desktop,22,11.0,2.0,2.0,2.0
6,12.0,desktop,22,13.0,2.0,5.0,2.0
7,14.0,mobile,22,18.0,5.0,3.0,5.0
8,19.0,desktop,22,21.0,24.0,26.0,3.0
9,43.0,tablet,22,47.0,5.0,2.0,5.0
10,48.0,tablet,22,49.0,2.0,2.0,2.0
11,50.0,tablet,22,51.0,2.0,2.0,2.0
12,52.0,tablet,22,53.0,11.0,13.0,2.0
13,63.0,tablet,22,66.0,4.0,1.0,4.0
14,67.0,mobile,22,67.0,1.0,4.0,1.0
15,68.0,tablet,22,71.0,4.0,3.0,4.0
16,72.0,tablet,22,74.0,3.0,3.0,3.0
17,75.0,tablet,22,77.0,3.0,1.0,3.0
18,78.0,desktop,22,78.0,1.0,2.0,1.0
19,79.0,tablet,22,80.0,2.0,1.0,2.0
20,81.0,tablet,22,81.0,1.0,1.0,1.0
