,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,19,0.0,2.0,1.0,2.0
1,2.0,mobile,19,1.0,1.0,2.0,1.0
2,3.0,mobile,19,3.0,2.0,1.0,2.0
3,5.0,mobile,19,4.0,195.0,195.0,1.0
4,200.0,desktop,19,199.0,1.0,1.0,1.0
5,201.0,desktop,19,200.0,1.0,1.0,1.0
6,202.0,desktop,19,201.0,1.0,1.0,1.0
7,203.0,desktop,19,202.0,1.0,1.0,1.0
8,204.0,desktop,19,203.0,1.0,2.0,1.0
9,205.0,desktop,19,205.0,2.0,1.0,2.0
10,207.0,desktop,19,206.0,1.0,1.0,1.0
11,208.0,desktop,19,207.0,1.0,2.0,1.0
12,209.0,desktop,19,209.0,2.0,3.0,2.0
13,211.0,desktop,19,212.0,64.0,62.0,3.0
14,275.0,mobile,19,274.0,1.0,3.0,1.0
15,276.0,desktop,19,277.0,3.0,1.0,3.0
16,279.0,desktop,19,278.0,1.0,1.0,1.0
17,280.0,desktop,19,279.0,1.0,2.0,1.0
