,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,14,0.0,1.0,1.0,1.0
1,1.0,desktop,14,1.0,1.0,1.0,1.0
2,2.0,desktop,14,2.0,1.0,1.0,1.0
3,3.0,desktop,14,3.0,124.0,124.0,1.0
4,127.0,desktop,14,127.0,1.0,3.0,1.0
5,128.0,desktop,14,130.0,3.0,1.0,3.0
6,131.0,desktop,14,131.0,1.0,2.0,1.0
7,132.0,desktop,14,133.0,2.0,2.0,2.0
8,134.0,desktop,14,135.0,2.0,1.0,2.0
9,136.0,desktop,14,136.0,1.0,1.0,1.0
10,137.0,desktop,14,137.0,1.0,1.0,1.0
11,138.0,desktop,14,138.0,1.0,1.0,1.0
12,139.0,desktop,14,139.0,1.0,1.0,1.0
