,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,4.0,1.0,4.0
1,4.0,desktop,15,1.0,1.0,1.0,1.0
2,5.0,desktop,15,2.0,1.0,2.0,1.0
3,6.0,desktop,15,4.0,2.0,1.0,2.0
4,8.0,desktop,15,5.0,1.0,2.0,1.0
5,9.0,desktop,15,7.0,2.0,2.0,2.0
6,11.0,desktop,15,9.0,2.0,3.0,2.0
7,13.0,desktop,15,12.0,3.0,2.0,3.0
8,16.0,desktop,15,14.0,2.0,1.0,2.0
9,18.0,desktop,15,15.0,69.0,70.0,1.0
10,87.0,desktop,15,85.0,2.0,2.0,2.0
11,89.0,desktop,15,87.0,2.0,4.0,2.0
12,91.0,desktop,15,91.0,4.0,6.0,4.0
13,95.0,desktop,15,97.0,6.0,1.0,6.0
