,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,22,0.0,2.0,1.0,2.0
1,2.0,mobile,22,1.0,1.0,2.0,1.0
2,3.0,mobile,22,3.0,2.0,1.0,2.0
3,5.0,desktop,22,4.0,1.0,2.0,1.0
4,6.0,desktop,22,6.0,2.0,4.0,2.0
5,8.0,desktop,22,10.0,11.0,11.0,4.0
6,19.0,desktop,22,21.0,27.0,25.0,4.0
7,46.0,desktop,22,46.0,2.0,2.0,2.0
8,48.0,desktop,22,48.0,2.0,3.0,2.0
9,50.0,desktop,22,51.0,3.0,3.0,3.0
10,53.0,desktop,22,54.0,3.0,3.0,3.0
11,56.0,desktop,22,57.0,3.0,1.0,3.0
12,59.0,desktop,22,58.0,1.0,4.0,1.0
13,60.0,desktop,22,62.0,109.0,106.0,4.0
14,169.0,desktop,22,168.0,13.0,16.0,1.0
15,182.0,desktop,22,184.0,4.0,1.0,4.0
16,186.0,desktop,22,185.0,1.0,6.0,1.0
17,187.0,desktop,22,191.0,6.0,5.0,6.0
18,193.0,desktop,22,196.0,5.0,2.0,5.0
19,198.0,desktop,22,198.0,2.0,2.0,2.0
20,200.0,desktop,22,200.0,11.0,10.0,2.0
