,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,33,0.0,1.0,1.0,1.0
1,1.0,desktop,33,1.0,1.0,1.0,1.0
2,2.0,desktop,33,2.0,1.0,1.0,1.0
3,3.0,desktop,33,3.0,1.0,1.0,1.0
4,4.0,desktop,33,4.0,1.0,1.0,1.0
5,5.0,desktop,33,5.0,1.0,1.0,1.0
6,6.0,desktop,33,6.0,1.0,1.0,1.0
7,7.0,desktop,33,7.0,1.0,1.0,1.0
8,8.0,desktop,33,8.0,1.0,1.0,1.0
9,9.0,desktop,33,9.0,1.0,1.0,1.0
10,10.0,desktop,33,10.0,1.0,3.0,1.0
11,11.0,desktop,33,13.0,3.0,1.0,3.0
12,14.0,desktop,33,14.0,1.0,1.0,1.0
13,15.0,desktop,33,15.0,2.0,2.0,1.0
14,17.0,desktop,33,17.0,1.0,1.0,1.0
15,18.0,desktop,33,18.0,1.0,1.0,1.0
16,19.0,desktop,33,19.0,1.0,1.0,1.0
17,20.0,desktop,33,20.0,1.0,2.0,1.0
18,21.0,desktop,33,22.0,2.0,1.0,2.0
19,23.0,desktop,33,23.0,212.0,213.0,1.0
20,235.0,desktop,33,236.0,2.0,1.0,2.0
21,237.0,desktop,33,237.0,1.0,1.0,1.0
22,238.0,desktop,33,238.0,1.0,1.0,1.0
23,239.0,desktop,33,239.0,1.0,1.0,1.0
24,240.0,desktop,33,240.0,1.0,2.0,1.0
25,241.0,desktop,33,242.0,2.0,1.0,2.0
26,243.0,desktop,33,243.0,1.0,1.0,1.0
27,244.0,desktop,33,244.0,1.0,1.0,1.0
28,245.0,desktop,33,245.0,1.0,2.0,1.0
29,246.0,desktop,33,247.0,2.0,2.0,2.0
30,248.0,desktop,33,249.0,2.0,3.0,2.0
31,250.0,desktop,33,252.0,3.0,1.0,3.0
