,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,24,0.0,3.0,2.0,3.0
1,3.0,desktop,24,2.0,2.0,1.0,2.0
2,5.0,desktop,24,3.0,1.0,1.0,1.0
3,6.0,desktop,24,4.0,1.0,1.0,1.0
4,7.0,desktop,24,5.0,1.0,2.0,1.0
5,8.0,desktop,24,7.0,2.0,2.0,2.0
6,10.0,desktop,24,9.0,2.0,2.0,2.0
7,12.0,desktop,24,11.0,2.0,5.0,2.0
8,14.0,desktop,24,16.0,106.0,103.0,5.0
9,120.0,desktop,24,119.0,2.0,1.0,2.0
10,122.0,desktop,24,120.0,1.0,2.0,1.0
11,123.0,desktop,24,122.0,2.0,1.0,2.0
12,125.0,desktop,24,123.0,1.0,1.0,1.0
13,126.0,desktop,24,124.0,1.0,2.0,1.0
14,127.0,desktop,24,126.0,2.0,1.0,2.0
15,129.0,desktop,24,127.0,57.0,57.0,1.0
16,186.0,desktop,24,184.0,1.0,1.0,1.0
17,187.0,desktop,24,185.0,1.0,5.0,1.0
18,188.0,desktop,24,190.0,5.0,1.0,5.0
19,193.0,desktop,24,191.0,165.0,167.0,1.0
20,358.0,desktop,24,358.0,3.0,4.0,3.0
21,361.0,desktop,24,362.0,4.0,4.0,4.0
22,365.0,desktop,24,366.0,4.0,2.0,4.0
