,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,1.0,1.0,1.0
1,1.0,desktop,15,1.0,1.0,1.0,1.0
2,2.0,desktop,15,2.0,1.0,2.0,1.0
3,3.0,desktop,15,4.0,2.0,1.0,2.0
4,5.0,desktop,15,5.0,1.0,1.0,1.0
5,6.0,desktop,15,6.0,1.0,1.0,1.0
6,7.0,desktop,15,7.0,1.0,1.0,1.0
7,8.0,desktop,15,8.0,65.0,66.0,1.0
8,73.0,desktop,15,74.0,2.0,1.0,2.0
9,75.0,desktop,15,75.0,1.0,2.0,1.0
10,76.0,desktop,15,77.0,2.0,2.0,2.0
11,78.0,desktop,15,79.0,2.0,2.0,2.0
12,80.0,desktop,15,81.0,2.0,1.0,2.0
13,82.0,desktop,15,82.0,1.0,1.0,1.0
