,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,17,0.0,2.0,2.0,2.0
1,2.0,desktop,17,2.0,2.0,3.0,2.0
2,4.0,desktop,17,5.0,3.0,2.0,3.0
3,7.0,desktop,17,7.0,2.0,2.0,2.0
4,9.0,tablet,17,9.0,2.0,3.0,2.0
5,11.0,mobile,17,12.0,3.0,1.0,3.0
6,14.0,desktop,17,13.0,1.0,1.0,1.0
7,15.0,desktop,17,14.0,1.0,1.0,1.0
8,16.0,mobile,17,15.0,1.0,2.0,1.0
9,17.0,mobile,17,17.0,5.0,4.0,2.0
10,22.0,desktop,17,21.0,1.0,1.0,1.0
11,23.0,desktop,17,22.0,1.0,1.0,1.0
12,24.0,desktop,17,23.0,1.0,1.0,1.0
13,25.0,mobile,17,24.0,1.0,1.0,1.0
14,26.0,desktop,17,25.0,1.0,1.0,1.0
15,27.0,desktop,17,26.0,1.0,1.0,1.0
