,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,29,0.0,1.0,1.0,1.0
1,1.0,mobile,29,1.0,1.0,1.0,1.0
2,2.0,mobile,29,2.0,1.0,1.0,1.0
3,3.0,mobile,29,3.0,58.0,59.0,1.0
4,61.0,mobile,29,62.0,2.0,1.0,2.0
5,63.0,mobile,29,63.0,1.0,1.0,1.0
6,64.0,mobile,29,64.0,1.0,1.0,1.0
7,65.0,mobile,29,65.0,1.0,1.0,1.0
8,66.0,mobile,29,66.0,1.0,1.0,1.0
9,67.0,mobile,29,67.0,1.0,1.0,1.0
10,68.0,mobile,29,68.0,1.0,1.0,1.0
11,69.0,mobile,29,69.0,1.0,1.0,1.0
12,70.0,mobile,29,70.0,1.0,1.0,1.0
13,71.0,mobile,29,71.0,1.0,1.0,1.0
14,72.0,mobile,29,72.0,213.0,213.0,1.0
15,285.0,mobile,29,285.0,1.0,1.0,1.0
16,286.0,mobile,29,286.0,1.0,1.0,1.0
17,287.0,mobile,29,287.0,1.0,1.0,1.0
18,288.0,mobile,29,288.0,1.0,1.0,1.0
19,289.0,mobile,29,289.0,1.0,2.0,1.0
20,290.0,mobile,29,291.0,2.0,1.0,2.0
21,292.0,mobile,29,292.0,1.0,1.0,1.0
22,293.0,mobile,29,293.0,1.0,1.0,1.0
23,294.0,mobile,29,294.0,1.0,1.0,1.0
24,295.0,mobile,29,295.0,34.0,34.0,1.0
25,329.0,mobile,29,329.0,1.0,1.0,1.0
26,330.0,mobile,29,330.0,1.0,1.0,1.0
27,331.0,mobile,29,331.0,1.0,1.0,1.0
