,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,3.0,2.0,3.0
1,3.0,mobile,15,2.0,2.0,3.0,2.0
2,5.0,mobile,15,5.0,3.0,3.0,3.0
3,8.0,mobile,15,8.0,3.0,1.0,3.0
4,11.0,desktop,15,9.0,1.0,4.0,1.0
5,12.0,mobile,15,13.0,11.0,10.0,4.0
6,23.0,mobile,15,23.0,15.0,14.0,3.0
7,38.0,mobile,15,37.0,2.0,3.0,2.0
8,40.0,mobile,15,40.0,3.0,2.0,3.0
9,43.0,mobile,15,42.0,2.0,1.0,2.0
10,45.0,mobile,15,43.0,19.0,20.0,1.0
11,64.0,mobile,15,63.0,2.0,5.0,2.0
12,66.0,mobile,15,68.0,5.0,4.0,5.0
13,71.0,mobile,15,72.0,4.0,1.0,4.0
