,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,22,0.0,2.0,1.0,2.0
1,2.0,desktop,22,1.0,1.0,2.0,1.0
2,3.0,desktop,22,3.0,2.0,2.0,2.0
3,5.0,desktop,22,5.0,2.0,1.0,2.0
4,7.0,desktop,22,6.0,1.0,1.0,1.0
5,8.0,desktop,22,7.0,2.0,2.0,1.0
6,10.0,desktop,22,9.0,1.0,2.0,1.0
7,11.0,desktop,22,11.0,2.0,1.0,2.0
8,13.0,desktop,22,12.0,1.0,2.0,1.0
9,14.0,desktop,22,14.0,2.0,5.0,2.0
10,16.0,desktop,22,19.0,5.0,1.0,5.0
11,21.0,desktop,22,20.0,1.0,1.0,1.0
12,22.0,desktop,22,21.0,1.0,1.0,1.0
13,23.0,desktop,22,22.0,1.0,2.0,1.0
14,24.0,desktop,22,24.0,2.0,1.0,2.0
15,26.0,desktop,22,25.0,1.0,2.0,1.0
16,27.0,desktop,22,27.0,2.0,1.0,2.0
17,29.0,desktop,22,28.0,1.0,1.0,1.0
18,30.0,desktop,22,29.0,1.0,1.0,1.0
19,31.0,desktop,22,30.0,1.0,1.0,1.0
20,32.0,desktop,22,31.0,1.0,2.0,1.0
