,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,23,0.0,3.0,1.0,3.0
1,3.0,mobile,23,1.0,1.0,1.0,1.0
2,4.0,mobile,23,2.0,1.0,3.0,1.0
3,5.0,mobile,23,5.0,3.0,1.0,3.0
4,8.0,mobile,23,6.0,4.0,4.0,1.0
5,12.0,mobile,23,10.0,1.0,1.0,1.0
6,13.0,mobile,23,11.0,1.0,1.0,1.0
7,14.0,mobile,23,12.0,1.0,1.0,1.0
8,15.0,mobile,23,13.0,1.0,1.0,1.0
9,16.0,mobile,23,14.0,1.0,1.0,1.0
10,17.0,mobile,23,15.0,1.0,1.0,1.0
11,18.0,mobile,23,16.0,1.0,2.0,1.0
12,19.0,mobile,23,18.0,2.0,2.0,2.0
13,21.0,mobile,23,20.0,2.0,1.0,2.0
14,23.0,mobile,23,21.0,1.0,2.0,1.0
15,24.0,mobile,23,23.0,2.0,1.0,2.0
16,26.0,mobile,23,24.0,1.0,1.0,1.0
17,27.0,mobile,23,25.0,1.0,2.0,1.0
18,28.0,mobile,23,27.0,2.0,1.0,2.0
19,30.0,mobile,23,28.0,1.0,2.0,1.0
20,31.0,mobile,23,30.0,2.0,1.0,2.0
21,33.0,mobile,23,31.0,1.0,1.0,1.0
