,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,1.0,2.0,1.0
1,1.0,desktop,15,2.0,2.0,1.0,2.0
2,3.0,desktop,15,3.0,1.0,2.0,1.0
3,4.0,desktop,15,5.0,2.0,1.0,2.0
4,6.0,desktop,15,6.0,1.0,1.0,1.0
5,7.0,desktop,15,7.0,1.0,1.0,1.0
6,8.0,desktop,15,8.0,162.0,163.0,1.0
7,170.0,desktop,15,171.0,2.0,1.0,2.0
8,172.0,desktop,15,172.0,1.0,1.0,1.0
9,173.0,desktop,15,173.0,1.0,2.0,1.0
10,174.0,desktop,15,175.0,2.0,1.0,2.0
11,176.0,desktop,15,176.0,1.0,1.0,1.0
12,177.0,desktop,15,177.0,1.0,1.0,1.0
13,178.0,desktop,15,178.0,1.0,1.0,1.0
