,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,15,0.0,1.0,1.0,1.0
1,1.0,mobile,15,1.0,1.0,1.0,1.0
2,2.0,mobile,15,2.0,1.0,1.0,1.0
3,3.0,mobile,15,3.0,1.0,1.0,1.0
4,4.0,mobile,15,4.0,1.0,1.0,1.0
5,5.0,mobile,15,5.0,1.0,1.0,1.0
6,6.0,mobile,15,6.0,228.0,228.0,1.0
7,234.0,mobile,15,234.0,1.0,1.0,1.0
8,235.0,mobile,15,235.0,1.0,6.0,1.0
9,236.0,mobile,15,241.0,6.0,1.0,6.0
10,242.0,desktop,15,242.0,90.0,90.0,1.0
11,332.0,mobile,15,332.0,1.0,1.0,1.0
12,333.0,mobile,15,333.0,1.0,1.0,1.0
13,334.0,mobile,15,334.0,1.0,5.0,1.0
