,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,1.0,1.0,1.0
1,1.0,desktop,15,1.0,1.0,1.0,1.0
2,2.0,desktop,15,2.0,1.0,1.0,1.0
3,3.0,desktop,15,3.0,1.0,1.0,1.0
4,4.0,desktop,15,4.0,181.0,182.0,1.0
5,185.0,desktop,15,186.0,2.0,3.0,2.0
6,187.0,desktop,15,189.0,3.0,1.0,3.0
7,190.0,desktop,15,190.0,1.0,1.0,1.0
8,191.0,desktop,15,191.0,1.0,1.0,1.0
9,192.0,desktop,15,192.0,1.0,2.0,1.0
10,193.0,desktop,15,194.0,3.0,2.0,2.0
11,196.0,desktop,15,196.0,1.0,2.0,1.0
12,197.0,desktop,15,198.0,2.0,2.0,2.0
13,199.0,desktop,15,200.0,2.0,2.0,2.0
