,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,14,0.0,1.0,3.0,1.0
1,1.0,desktop,14,3.0,3.0,1.0,3.0
2,4.0,desktop,14,4.0,1.0,2.0,1.0
3,5.0,desktop,14,6.0,2.0,1.0,2.0
4,7.0,desktop,14,7.0,4.0,4.0,1.0
5,11.0,desktop,14,11.0,1.0,2.0,1.0
6,12.0,desktop,14,13.0,2.0,1.0,2.0
7,14.0,desktop,14,14.0,1.0,2.0,1.0
8,15.0,desktop,14,16.0,116.0,115.0,2.0
9,131.0,desktop,14,131.0,1.0,2.0,1.0
10,132.0,desktop,14,133.0,2.0,3.0,2.0
11,134.0,desktop,14,136.0,3.0,2.0,3.0
12,137.0,desktop,14,138.0,2.0,1.0,2.0
