,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,14,0.0,1.0,1.0,1.0
1,1.0,desktop,14,1.0,1.0,1.0,1.0
2,2.0,desktop,14,2.0,1.0,1.0,1.0
3,3.0,desktop,14,3.0,1.0,1.0,1.0
4,4.0,desktop,14,4.0,17.0,17.0,1.0
5,21.0,desktop,14,21.0,1.0,1.0,1.0
6,22.0,desktop,14,22.0,1.0,1.0,1.0
7,23.0,desktop,14,23.0,1.0,1.0,1.0
8,24.0,mobile,14,24.0,1.0,1.0,1.0
9,25.0,mobile,14,25.0,168.0,170.0,1.0
10,193.0,desktop,14,195.0,3.0,2.0,3.0
11,196.0,desktop,14,197.0,2.0,2.0,2.0
12,198.0,desktop,14,199.0,2.0,1.0,2.0
