,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,21,0.0,1.0,1.0,1.0
1,1.0,desktop,21,1.0,1.0,1.0,1.0
2,2.0,desktop,21,2.0,1.0,1.0,1.0
3,3.0,desktop,21,3.0,18.0,18.0,1.0
4,21.0,desktop,21,21.0,1.0,1.0,1.0
5,22.0,desktop,21,22.0,1.0,1.0,1.0
6,23.0,desktop,21,23.0,1.0,1.0,1.0
7,24.0,desktop,21,24.0,11.0,11.0,1.0
8,35.0,desktop,21,35.0,1.0,1.0,1.0
9,36.0,desktop,21,36.0,1.0,1.0,1.0
10,37.0,desktop,21,37.0,1.0,1.0,1.0
11,38.0,desktop,21,38.0,17.0,17.0,1.0
12,55.0,desktop,21,55.0,1.0,1.0,1.0
13,56.0,desktop,21,56.0,1.0,1.0,1.0
14,57.0,desktop,21,57.0,1.0,1.0,1.0
15,58.0,desktop,21,58.0,1.0,1.0,1.0
16,59.0,desktop,21,59.0,1.0,3.0,1.0
17,60.0,desktop,21,62.0,3.0,1.0,3.0
18,63.0,desktop,21,63.0,1.0,1.0,1.0
19,64.0,desktop,21,64.0,1.0,2.0,1.0
