,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,20,0.0,1.0,1.0,1.0
1,1.0,desktop,20,1.0,1.0,1.0,1.0
2,2.0,desktop,20,2.0,1.0,1.0,1.0
3,3.0,desktop,20,3.0,1.0,1.0,1.0
4,4.0,desktop,20,4.0,1.0,2.0,1.0
5,5.0,desktop,20,6.0,2.0,1.0,2.0
6,7.0,desktop,20,7.0,1.0,3.0,1.0
7,8.0,desktop,20,10.0,3.0,2.0,3.0
8,11.0,desktop,20,12.0,4.0,3.0,2.0
9,15.0,desktop,20,15.0,1.0,2.0,1.0
10,16.0,desktop,20,17.0,2.0,1.0,2.0
11,18.0,desktop,20,18.0,1.0,1.0,1.0
12,19.0,desktop,20,19.0,1.0,1.0,1.0
13,20.0,mobile,20,20.0,1.0,1.0,1.0
14,21.0,mobile,20,21.0,1.0,1.0,1.0
15,22.0,mobile,20,22.0,1.0,1.0,1.0
16,23.0,mobile,20,23.0,1.0,1.0,1.0
17,24.0,mobile,20,24.0,1.0,1.0,1.0
18,25.0,mobile,20,25.0,1.0,2.0,1.0
