,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,26,0.0,1.0,1.0,1.0
1,1.0,mobile,26,1.0,1.0,1.0,1.0
2,2.0,mobile,26,2.0,1.0,1.0,1.0
3,3.0,mobile,26,3.0,1.0,1.0,1.0
4,4.0,mobile,26,4.0,1.0,1.0,1.0
5,5.0,mobile,26,5.0,51.0,53.0,1.0
6,56.0,desktop,26,58.0,3.0,1.0,3.0
7,59.0,desktop,26,59.0,1.0,1.0,1.0
8,60.0,desktop,26,60.0,1.0,2.0,1.0
9,61.0,desktop,26,62.0,2.0,2.0,2.0
10,63.0,desktop,26,64.0,139.0,138.0,2.0
11,202.0,mobile,26,202.0,1.0,1.0,1.0
12,203.0,mobile,26,203.0,1.0,1.0,1.0
13,204.0,mobile,26,204.0,1.0,1.0,1.0
14,205.0,mobile,26,205.0,2.0,2.0,1.0
15,207.0,mobile,26,207.0,1.0,1.0,1.0
16,208.0,mobile,26,208.0,1.0,2.0,1.0
17,209.0,mobile,26,210.0,2.0,1.0,2.0
18,211.0,mobile,26,211.0,1.0,1.0,1.0
19,212.0,mobile,26,212.0,1.0,1.0,1.0
20,213.0,mobile,26,213.0,1.0,1.0,1.0
21,214.0,mobile,26,214.0,1.0,1.0,1.0
22,215.0,mobile,26,215.0,1.0,1.0,1.0
23,216.0,mobile,26,216.0,1.0,1.0,1.0
24,217.0,mobile,26,217.0,1.0,1.0,1.0
