,time,event0,event1,event2,event3,event4,event5
0,0.0,tablet,27,0.0,1.0,1.0,1.0
1,1.0,mobile,27,1.0,1.0,1.0,1.0
2,2.0,mobile,27,2.0,1.0,1.0,1.0
3,3.0,mobile,27,3.0,1.0,1.0,1.0
4,4.0,mobile,27,4.0,1.0,1.0,1.0
5,5.0,mobile,27,5.0,1.0,1.0,1.0
6,6.0,mobile,27,6.0,1.0,1.0,1.0
7,7.0,mobile,27,7.0,1.0,1.0,1.0
8,8.0,mobile,27,8.0,1.0,1.0,1.0
9,9.0,mobile,27,9.0,1.0,1.0,1.0
10,10.0,mobile,27,10.0,1.0,1.0,1.0
11,11.0,mobile,27,11.0,1.0,2.0,1.0
12,12.0,mobile,27,13.0,2.0,2.0,2.0
13,14.0,mobile,27,15.0,2.0,2.0,2.0
14,16.0,mobile,27,17.0,2.0,1.0,2.0
15,18.0,tablet,27,18.0,135.0,136.0,1.0
16,153.0,tablet,27,154.0,2.0,1.0,2.0
17,155.0,mobile,27,155.0,1.0,1.0,1.0
18,156.0,mobile,27,156.0,1.0,2.0,1.0
19,157.0,mobile,27,158.0,2.0,1.0,2.0
20,159.0,mobile,27,159.0,1.0,1.0,1.0
21,160.0,mobile,27,160.0,1.0,2.0,1.0
22,161.0,mobile,27,162.0,2.0,1.0,2.0
23,163.0,mobile,27,163.0,1.0,1.0,1.0
24,164.0,mobile,27,164.0,1.0,2.0,1.0
25,165.0,mobile,27,166.0,2.0,2.0,2.0
