,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,5.0,1.0,5.0
1,5.0,desktop,15,1.0,1.0,1.0,1.0
2,6.0,desktop,15,2.0,1.0,1.0,1.0
3,7.0,mobile,15,3.0,1.0,1.0,1.0
4,8.0,desktop,15,4.0,1.0,1.0,1.0
5,9.0,mobile,15,5.0,1.0,1.0,1.0
6,10.0,desktop,15,6.0,1.0,1.0,1.0
7,11.0,desktop,15,7.0,1.0,1.0,1.0
8,12.0,desktop,15,8.0,1.0,1.0,1.0
9,13.0,desktop,15,9.0,1.0,3.0,1.0
10,14.0,desktop,15,12.0,3.0,2.0,3.0
11,17.0,desktop,15,14.0,2.0,1.0,2.0
12,19.0,desktop,15,15.0,1.0,1.0,1.0
13,20.0,mobile,15,16.0,1.0,1.0,1.0
