,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,16,0.0,2.0,2.0,1.0
1,2.0,desktop,16,2.0,2.0,2.0,1.0
2,4.0,desktop,16,4.0,1.0,1.0,1.0
3,5.0,desktop,16,5.0,1.0,1.0,1.0
4,6.0,desktop,16,6.0,1.0,1.0,1.0
5,7.0,desktop,16,7.0,1.0,1.0,1.0
6,8.0,desktop,16,8.0,34.0,34.0,1.0
7,42.0,desktop,16,42.0,1.0,1.0,1.0
8,43.0,desktop,16,43.0,1.0,1.0,1.0
9,44.0,desktop,16,44.0,12.0,13.0,1.0
10,56.0,desktop,16,57.0,25.0,24.0,2.0
11,81.0,desktop,16,81.0,1.0,1.0,1.0
12,82.0,desktop,16,82.0,1.0,1.0,1.0
13,83.0,desktop,16,83.0,1.0,1.0,1.0
14,84.0,desktop,16,84.0,1.0,2.0,1.0
