,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,17,0.0,4.0,2.0,4.0
1,4.0,desktop,17,2.0,2.0,4.0,2.0
2,6.0,desktop,17,6.0,4.0,1.0,4.0
3,10.0,desktop,17,7.0,8.0,8.0,1.0
4,18.0,desktop,17,15.0,1.0,1.0,1.0
5,19.0,desktop,17,16.0,1.0,5.0,1.0
6,20.0,desktop,17,21.0,5.0,1.0,5.0
7,25.0,desktop,17,22.0,5.0,5.0,1.0
8,30.0,desktop,17,27.0,1.0,4.0,1.0
9,31.0,desktop,17,31.0,4.0,3.0,4.0
10,35.0,desktop,17,34.0,3.0,3.0,3.0
11,38.0,desktop,17,37.0,6.0,4.0,3.0
12,44.0,desktop,17,41.0,1.0,4.0,1.0
13,45.0,desktop,17,45.0,4.0,2.0,4.0
14,49.0,desktop,17,47.0,2.0,2.0,2.0
15,51.0,desktop,17,49.0,2.0,2.0,2.0
