,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,22,0.0,1.0,1.0,1.0
1,1.0,mobile,22,1.0,1.0,1.0,1.0
2,2.0,mobile,22,2.0,1.0,1.0,1.0
3,3.0,mobile,22,3.0,10.0,10.0,1.0
4,13.0,mobile,22,13.0,1.0,1.0,1.0
5,14.0,mobile,22,14.0,1.0,1.0,1.0
6,15.0,mobile,22,15.0,1.0,1.0,1.0
7,16.0,mobile,22,16.0,1.0,1.0,1.0
8,17.0,mobile,22,17.0,11.0,11.0,1.0
9,28.0,mobile,22,28.0,1.0,1.0,1.0
10,29.0,mobile,22,29.0,1.0,1.0,1.0
11,30.0,mobile,22,30.0,1.0,1.0,1.0
12,31.0,mobile,22,31.0,3.0,3.0,1.0
13,34.0,mobile,22,34.0,1.0,1.0,1.0
14,35.0,mobile,22,35.0,1.0,1.0,1.0
15,36.0,mobile,22,36.0,1.0,1.0,1.0
16,37.0,mobile,22,37.0,1.0,1.0,1.0
17,38.0,mobile,22,38.0,52.0,52.0,1.0
18,90.0,mobile,22,90.0,1.0,1.0,1.0
19,91.0,mobile,22,91.0,1.0,1.0,1.0
20,92.0,mobile,22,92.0,1.0,1.0,1.0
