,time,event0,event1,event2,event3,event4,event5
0,0.0,tablet,16,0.0,1.0,1.0,1.0
1,1.0,tablet,16,1.0,1.0,1.0,1.0
2,2.0,tablet,16,2.0,1.0,1.0,1.0
3,3.0,mobile,16,3.0,1.0,1.0,1.0
4,4.0,tablet,16,4.0,1.0,2.0,1.0
5,5.0,mobile,16,6.0,2.0,1.0,2.0
6,7.0,tablet,16,7.0,1.0,1.0,1.0
7,8.0,tablet,16,8.0,1.0,1.0,1.0
8,9.0,tablet,16,9.0,1.0,1.0,1.0
9,10.0,tablet,16,10.0,1.0,1.0,1.0
10,11.0,mobile,16,11.0,81.0,82.0,1.0
11,92.0,mobile,16,93.0,2.0,1.0,2.0
12,94.0,tablet,16,94.0,1.0,1.0,1.0
13,95.0,tablet,16,95.0,1.0,1.0,1.0
14,96.0,tablet,16,96.0,1.0,1.0,1.0
