,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,20,0.0,3.0,3.0,3.0
1,3.0,desktop,20,3.0,4.0,4.0,3.0
2,7.0,desktop,20,7.0,3.0,1.0,3.0
3,10.0,desktop,20,8.0,1.0,2.0,1.0
4,11.0,desktop,20,10.0,2.0,2.0,2.0
5,13.0,desktop,20,12.0,2.0,3.0,2.0
6,15.0,mobile,20,15.0,3.0,2.0,3.0
7,18.0,desktop,20,17.0,2.0,2.0,2.0
8,20.0,desktop,20,19.0,2.0,2.0,2.0
9,22.0,desktop,20,21.0,2.0,3.0,2.0
10,24.0,desktop,20,24.0,3.0,4.0,3.0
11,27.0,desktop,20,28.0,4.0,3.0,4.0
12,31.0,desktop,20,31.0,3.0,4.0,3.0
13,34.0,desktop,20,35.0,4.0,3.0,4.0
14,38.0,desktop,20,38.0,3.0,2.0,3.0
15,41.0,desktop,20,40.0,2.0,3.0,2.0
16,43.0,desktop,20,43.0,3.0,1.0,3.0
17,46.0,desktop,20,44.0,1.0,1.0,1.0
18,47.0,desktop,20,45.0,1.0,1.0,1.0
