,time,event0,event1,event2,event3,event4,event5
0,0.0,tablet,17,0.0,2.0,1.0,2.0
1,2.0,tablet,17,1.0,1.0,1.0,1.0
2,3.0,tablet,17,2.0,1.0,1.0,1.0
3,4.0,tablet,17,3.0,1.0,1.0,1.0
4,5.0,tablet,17,4.0,2.0,2.0,1.0
5,7.0,tablet,17,6.0,1.0,1.0,1.0
6,8.0,tablet,17,7.0,1.0,1.0,1.0
7,9.0,tablet,17,8.0,1.0,1.0,1.0
8,10.0,tablet,17,9.0,1.0,1.0,1.0
9,11.0,tablet,17,10.0,166.0,167.0,1.0
10,177.0,desktop,17,177.0,2.0,2.0,2.0
11,179.0,desktop,17,179.0,2.0,2.0,2.0
12,181.0,desktop,17,181.0,2.0,1.0,2.0
13,183.0,desktop,17,182.0,1.0,1.0,1.0
14,184.0,desktop,17,183.0,1.0,1.0,1.0
15,185.0,desktop,17,184.0,1.0,2.0,1.0
