,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,35,0.0,2.0,1.0,2.0
1,2.0,desktop,35,1.0,1.0,1.0,1.0
2,3.0,desktop,35,2.0,1.0,1.0,1.0
3,4.0,desktop,35,3.0,34.0,34.0,1.0
4,38.0,desktop,35,37.0,1.0,1.0,1.0
5,39.0,desktop,35,38.0,1.0,1.0,1.0
6,40.0,desktop,35,39.0,1.0,1.0,1.0
7,41.0,desktop,35,40.0,1.0,1.0,1.0
8,42.0,desktop,35,41.0,1.0,1.0,1.0
9,43.0,desktop,35,42.0,1.0,1.0,1.0
10,44.0,desktop,35,43.0,1.0,1.0,1.0
11,45.0,desktop,35,44.0,1.0,1.0,1.0
12,46.0,desktop,35,45.0,2.0,2.0,1.0
13,48.0,desktop,35,47.0,1.0,1.0,1.0
14,49.0,desktop,35,48.0,1.0,1.0,1.0
15,50.0,desktop,35,49.0,1.0,1.0,1.0
16,51.0,desktop,35,50.0,1.0,1.0,1.0
17,52.0,desktop,35,51.0,1.0,1.0,1.0
18,53.0,desktop,35,52.0,1.0,2.0,1.0
19,54.0,desktop,35,54.0,2.0,1.0,2.0
20,56.0,desktop,35,55.0,1.0,1.0,1.0
21,57.0,desktop,35,56.0,1.0,1.0,1.0
22,58.0,desktop,35,57.0,1.0,1.0,1.0
23,59.0,desktop,35,58.0,157.0,157.0,1.0
24,216.0,desktop,35,215.0,1.0,1.0,1.0
25,217.0,desktop,35,216.0,1.0,1.0,1.0
26,218.0,desktop,35,217.0,1.0,1.0,1.0
27,219.0,desktop,35,218.0,1.0,1.0,1.0
28,220.0,desktop,35,219.0,1.0,1.0,1.0
29,221.0,desktop,35,220.0,4.0,4.0,1.0
30,225.0,desktop,35,224.0,1.0,1.0,1.0
31,226.0,desktop,35,225.0,1.0,1.0,1.0
32,227.0,desktop,35,226.0,1.0,1.0,1.0
33,228.0,desktop,35,227.0,1.0,1.0,1.0
