,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,21,0.0,1.0,1.0,1.0
1,1.0,mobile,21,1.0,1.0,1.0,1.0
2,2.0,mobile,21,2.0,1.0,3.0,1.0
3,3.0,mobile,21,5.0,3.0,1.0,3.0
4,6.0,mobile,21,6.0,1.0,1.0,1.0
5,7.0,mobile,21,7.0,1.0,2.0,1.0
6,8.0,mobile,21,9.0,2.0,3.0,2.0
7,10.0,mobile,21,12.0,3.0,2.0,3.0
8,13.0,mobile,21,14.0,2.0,2.0,2.0
9,15.0,mobile,21,16.0,24.0,27.0,2.0
10,39.0,desktop,21,43.0,5.0,2.0,5.0
11,44.0,desktop,21,45.0,2.0,2.0,2.0
12,46.0,desktop,21,47.0,2.0,2.0,2.0
13,48.0,desktop,21,49.0,2.0,2.0,2.0
14,50.0,desktop,21,51.0,2.0,2.0,2.0
15,52.0,desktop,21,53.0,16.0,19.0,2.0
16,68.0,desktop,21,72.0,5.0,3.0,5.0
17,73.0,desktop,21,75.0,3.0,3.0,3.0
18,76.0,mobile,21,78.0,3.0,3.0,3.0
19,79.0,desktop,21,81.0,3.0,1.0,3.0
