,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,23,0.0,4.0,1.0,4.0
1,4.0,tablet,23,1.0,1.0,1.0,1.0
2,5.0,desktop,23,2.0,1.0,1.0,1.0
3,6.0,desktop,23,3.0,1.0,1.0,1.0
4,7.0,desktop,23,4.0,1.0,1.0,1.0
5,8.0,desktop,23,5.0,1.0,1.0,1.0
6,9.0,desktop,23,6.0,1.0,1.0,1.0
7,10.0,tablet,23,7.0,1.0,1.0,1.0
8,11.0,desktop,23,8.0,1.0,1.0,1.0
9,12.0,desktop,23,9.0,1.0,1.0,1.0
10,13.0,desktop,23,10.0,1.0,3.0,1.0
11,14.0,desktop,23,13.0,3.0,2.0,3.0
12,17.0,desktop,23,15.0,65.0,64.0,2.0
13,82.0,mobile,23,79.0,1.0,3.0,1.0
14,83.0,tablet,23,82.0,3.0,1.0,3.0
15,86.0,mobile,23,83.0,1.0,1.0,1.0
16,87.0,mobile,23,84.0,1.0,1.0,1.0
17,88.0,mobile,23,85.0,1.0,1.0,1.0
18,89.0,mobile,23,86.0,3.0,3.0,1.0
19,92.0,mobile,23,89.0,1.0,1.0,1.0
20,93.0,mobile,23,90.0,1.0,1.0,1.0
21,94.0,mobile,23,91.0,1.0,1.0,1.0
