,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,16,0.0,1.0,1.0,1.0
1,1.0,mobile,16,1.0,1.0,1.0,1.0
2,2.0,mobile,16,2.0,1.0,1.0,1.0
3,3.0,mobile,16,3.0,1.0,2.0,1.0
4,4.0,mobile,16,5.0,2.0,1.0,2.0
5,6.0,mobile,16,6.0,1.0,1.0,1.0
6,7.0,mobile,16,7.0,1.0,3.0,1.0
7,8.0,mobile,16,10.0,3.0,1.0,3.0
8,11.0,mobile,16,11.0,1.0,1.0,1.0
9,12.0,mobile,16,12.0,1.0,1.0,1.0
10,13.0,mobile,16,13.0,1.0,1.0,1.0
11,14.0,mobile,16,14.0,1.0,2.0,1.0
12,15.0,mobile,16,16.0,2.0,2.0,2.0
13,17.0,mobile,16,18.0,2.0,1.0,2.0
14,19.0,mobile,16,19.0,1.0,3.0,1.0
