,time,event0,event1,event2,event3,event4,event5
0,0.0,tablet,16,0.0,2.0,2.0,2.0
1,2.0,tablet,16,2.0,2.0,1.0,2.0
2,4.0,tablet,16,3.0,1.0,1.0,1.0
3,5.0,tablet,16,4.0,4.0,5.0,1.0
4,9.0,tablet,16,9.0,2.0,2.0,2.0
5,11.0,tablet,16,11.0,2.0,1.0,2.0
6,13.0,mobile,16,12.0,1.0,1.0,1.0
7,14.0,mobile,16,13.0,1.0,1.0,1.0
8,15.0,mobile,16,14.0,1.0,3.0,1.0
9,16.0,mobile,16,17.0,3.0,2.0,3.0
10,19.0,mobile,16,19.0,2.0,2.0,2.0
11,21.0,mobile,16,21.0,3.0,2.0,2.0
12,24.0,mobile,16,23.0,1.0,1.0,1.0
13,25.0,mobile,16,24.0,1.0,1.0,1.0
14,26.0,mobile,16,25.0,1.0,4.0,1.0
