,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,15,0.0,2.0,1.0,2.0
1,2.0,desktop,15,1.0,1.0,1.0,1.0
2,3.0,desktop,15,2.0,1.0,1.0,1.0
3,4.0,desktop,15,3.0,1.0,1.0,1.0
4,5.0,mobile,15,4.0,1.0,3.0,1.0
5,6.0,desktop,15,7.0,108.0,106.0,3.0
6,114.0,desktop,15,113.0,1.0,1.0,1.0
7,115.0,desktop,15,114.0,1.0,1.0,1.0
8,116.0,desktop,15,115.0,1.0,1.0,1.0
9,117.0,desktop,15,116.0,1.0,1.0,1.0
10,118.0,desktop,15,117.0,1.0,1.0,1.0
11,119.0,desktop,15,118.0,1.0,1.0,1.0
12,120.0,desktop,15,119.0,1.0,1.0,1.0
13,121.0,desktop,15,120.0,1.0,1.0,1.0
