,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,14,0.0,1.0,1.0,1.0
1,1.0,desktop,14,1.0,1.0,4.0,1.0
2,2.0,desktop,14,5.0,4.0,1.0,4.0
3,6.0,desktop,14,6.0,147.0,147.0,1.0
4,153.0,desktop,14,153.0,1.0,1.0,1.0
5,154.0,mobile,14,154.0,1.0,2.0,1.0
6,155.0,desktop,14,156.0,2.0,1.0,2.0
7,157.0,desktop,14,157.0,1.0,2.0,1.0
8,158.0,desktop,14,159.0,2.0,1.0,2.0
9,160.0,desktop,14,160.0,1.0,1.0,1.0
10,161.0,tablet,14,161.0,1.0,1.0,1.0
11,162.0,mobile,14,162.0,1.0,2.0,1.0
12,163.0,tablet,14,164.0,2.0,3.0,2.0
