,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,26,0.0,1.0,1.0,1.0
1,1.0,desktop,26,1.0,1.0,1.0,1.0
2,2.0,desktop,26,2.0,1.0,1.0,1.0
3,3.0,desktop,26,3.0,1.0,1.0,1.0
4,4.0,desktop,26,4.0,1.0,1.0,1.0
5,5.0,desktop,26,5.0,1.0,1.0,1.0
6,6.0,desktop,26,6.0,1.0,1.0,1.0
7,7.0,desktop,26,7.0,1.0,1.0,1.0
8,8.0,desktop,26,8.0,1.0,1.0,1.0
9,9.0,desktop,26,9.0,47.0,47.0,1.0
10,56.0,desktop,26,56.0,1.0,1.0,1.0
11,57.0,desktop,26,57.0,1.0,1.0,1.0
12,58.0,desktop,26,58.0,1.0,2.0,1.0
13,59.0,desktop,26,60.0,2.0,3.0,2.0
14,61.0,desktop,26,63.0,3.0,2.0,3.0
15,64.0,desktop,26,65.0,74.0,73.0,2.0
16,138.0,desktop,26,138.0,1.0,1.0,1.0
17,139.0,desktop,26,139.0,1.0,1.0,1.0
18,140.0,desktop,26,140.0,1.0,1.0,1.0
19,141.0,desktop,26,141.0,1.0,1.0,1.0
20,142.0,desktop,26,142.0,1.0,1.0,1.0
21,143.0,desktop,26,143.0,1.0,1.0,1.0
22,144.0,desktop,26,144.0,1.0,1.0,1.0
23,145.0,desktop,26,145.0,1.0,1.0,1.0
24,146.0,desktop,26,146.0,1.0,1.0,1.0
