,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,27,0.0,1.0,1.0,1.0
1,1.0,desktop,27,1.0,1.0,1.0,1.0
2,2.0,desktop,27,2.0,1.0,1.0,1.0
3,3.0,desktop,27,3.0,1.0,1.0,1.0
4,4.0,desktop,27,4.0,1.0,1.0,1.0
5,5.0,desktop,27,5.0,1.0,1.0,1.0
6,6.0,desktop,27,6.0,225.0,227.0,1.0
7,231.0,desktop,27,233.0,3.0,1.0,3.0
8,234.0,mobile,27,234.0,1.0,1.0,1.0
9,235.0,mobile,27,235.0,1.0,1.0,1.0
10,236.0,desktop,27,236.0,6.0,6.0,1.0
11,242.0,mobile,27,242.0,1.0,1.0,1.0
12,243.0,mobile,27,243.0,1.0,1.0,1.0
13,244.0,mobile,27,244.0,1.0,1.0,1.0
14,245.0,mobile,27,245.0,1.0,1.0,1.0
15,246.0,mobile,27,246.0,3.0,3.0,1.0
16,249.0,desktop,27,249.0,1.0,1.0,1.0
17,250.0,mobile,27,250.0,1.0,1.0,1.0
18,251.0,mobile,27,251.0,1.0,1.0,1.0
19,252.0,mobile,27,252.0,1.0,1.0,1.0
20,253.0,mobile,27,253.0,1.0,2.0,1.0
21,254.0,desktop,27,255.0,60.0,60.0,2.0
22,314.0,desktop,27,315.0,2.0,1.0,2.0
23,316.0,desktop,27,316.0,1.0,1.0,1.0
24,317.0,mobile,27,317.0,1.0,1.0,1.0
25,318.0,mobile,27,318.0,1.0,1.0,1.0
