,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,14,0.0,3.0,2.0,3.0
1,3.0,desktop,14,2.0,2.0,1.0,2.0
2,5.0,desktop,14,3.0,1.0,2.0,1.0
3,6.0,desktop,14,5.0,2.0,2.0,2.0
4,8.0,desktop,14,7.0,2.0,2.0,2.0
5,10.0,desktop,14,9.0,348.0,347.0,2.0
6,358.0,desktop,14,356.0,1.0,1.0,1.0
7,359.0,desktop,14,357.0,1.0,1.0,1.0
8,360.0,desktop,14,358.0,1.0,1.0,1.0
9,361.0,desktop,14,359.0,1.0,1.0,1.0
10,362.0,desktop,14,360.0,1.0,2.0,1.0
11,363.0,desktop,14,362.0,2.0,1.0,2.0
12,365.0,desktop,14,363.0,1.0,1.0,1.0
