,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,37,0.0,3.0,1.0,3.0
1,3.0,desktop,37,1.0,1.0,2.0,1.0
2,4.0,desktop,37,3.0,2.0,2.0,2.0
3,6.0,desktop,37,5.0,2.0,1.0,2.0
4,8.0,desktop,37,6.0,1.0,1.0,1.0
5,9.0,desktop,37,7.0,1.0,1.0,1.0
6,10.0,desktop,37,8.0,1.0,3.0,1.0
7,11.0,desktop,37,11.0,3.0,2.0,3.0
8,14.0,desktop,37,13.0,2.0,4.0,2.0
9,16.0,desktop,37,17.0,5.0,2.0,4.0
10,21.0,tablet,37,19.0,1.0,3.0,1.0
11,22.0,desktop,37,22.0,3.0,1.0,3.0
12,25.0,desktop,37,23.0,1.0,1.0,1.0
13,26.0,desktop,37,24.0,1.0,1.0,1.0
14,27.0,desktop,37,25.0,1.0,1.0,1.0
15,28.0,desktop,37,26.0,1.0,1.0,1.0
16,29.0,desktop,37,27.0,1.0,1.0,1.0
17,30.0,desktop,37,28.0,1.0,1.0,1.0
18,31.0,desktop,37,29.0,1.0,1.0,1.0
19,32.0,desktop,37,30.0,1.0,2.0,1.0
20,33.0,desktop,37,32.0,5.0,4.0,2.0
21,38.0,desktop,37,36.0,1.0,3.0,1.0
22,39.0,desktop,37,39.0,3.0,1.0,3.0
23,42.0,desktop,37,40.0,1.0,1.0,1.0
24,43.0,desktop,37,41.0,1.0,1.0,1.0
25,44.0,desktop,37,42.0,1.0,1.0,1.0
26,45.0,desktop,37,43.0,1.0,1.0,1.0
27,46.0,tablet,37,44.0,89.0,89.0,1.0
28,135.0,desktop,37,133.0,1.0,1.0,1.0
29,136.0,desktop,37,134.0,1.0,1.0,1.0
30,137.0,desktop,37,135.0,1.0,1.0,1.0
31,138.0,desktop,37,136.0,1.0,1.0,1.0
32,139.0,desktop,37,137.0,1.0,1.0,1.0
33,140.0,desktop,37,138.0,1.0,1.0,1.0
34,141.0,desktop,37,139.0,1.0,2.0,1.0
35,142.0,desktop,37,141.0,2.0,1.0,2.0
