,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,15,0.0,2.0,4.0,2.0
1,2.0,mobile,15,4.0,4.0,2.0,4.0
2,6.0,mobile,15,6.0,2.0,1.0,2.0
3,8.0,mobile,15,7.0,98.0,100.0,1.0
4,106.0,mobile,15,107.0,3.0,3.0,3.0
5,109.0,mobile,15,110.0,3.0,2.0,3.0
6,112.0,mobile,15,112.0,2.0,3.0,2.0
7,114.0,mobile,15,115.0,3.0,3.0,3.0
8,117.0,mobile,15,118.0,3.0,5.0,3.0
9,120.0,mobile,15,123.0,6.0,4.0,5.0
10,126.0,mobile,15,127.0,3.0,1.0,3.0
11,129.0,mobile,15,128.0,1.0,2.0,1.0
12,130.0,mobile,15,130.0,2.0,3.0,2.0
13,132.0,mobile,15,133.0,3.0,3.0,3.0
