,time,event0,event1,event2,event3,event4,event5
0,0.0,tablet,14,0.0,2.0,4.0,2.0
1,2.0,tablet,14,4.0,4.0,1.0,4.0
2,6.0,tablet,14,5.0,1.0,4.0,1.0
3,7.0,tablet,14,9.0,4.0,3.0,4.0
4,11.0,tablet,14,12.0,69.0,68.0,3.0
5,80.0,desktop,14,80.0,2.0,1.0,2.0
6,82.0,desktop,14,81.0,1.0,2.0,1.0
7,83.0,desktop,14,83.0,2.0,1.0,2.0
8,85.0,mobile,14,84.0,150.0,159.0,1.0
9,235.0,mobile,14,243.0,10.0,1.0,10.0
10,245.0,desktop,14,244.0,1.0,2.0,1.0
11,246.0,desktop,14,246.0,2.0,3.0,2.0
12,248.0,desktop,14,249.0,3.0,3.0,3.0
