,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,16,0.0,2.0,2.0,2.0
1,2.0,desktop,16,2.0,2.0,2.0,2.0
2,4.0,desktop,16,4.0,2.0,3.0,2.0
3,6.0,mobile,16,7.0,3.0,1.0,3.0
4,9.0,mobile,16,8.0,1.0,1.0,1.0
5,10.0,mobile,16,9.0,1.0,1.0,1.0
6,11.0,mobile,16,10.0,1.0,2.0,1.0
7,12.0,mobile,16,12.0,2.0,1.0,2.0
8,14.0,mobile,16,13.0,1.0,1.0,1.0
9,15.0,mobile,16,14.0,1.0,1.0,1.0
10,16.0,mobile,16,15.0,1.0,1.0,1.0
11,17.0,mobile,16,16.0,173.0,174.0,1.0
12,190.0,mobile,16,190.0,2.0,2.0,2.0
13,192.0,mobile,16,192.0,2.0,1.0,2.0
14,194.0,mobile,16,193.0,1.0,6.0,1.0
