,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,17,0.0,1.0,1.0,1.0
1,1.0,desktop,17,1.0,1.0,1.0,1.0
2,2.0,desktop,17,2.0,1.0,2.0,1.0
3,3.0,desktop,17,4.0,2.0,3.0,2.0
4,5.0,desktop,17,7.0,3.0,2.0,3.0
5,8.0,desktop,17,9.0,2.0,2.0,2.0
6,10.0,desktop,17,11.0,2.0,2.0,2.0
7,12.0,desktop,17,13.0,2.0,2.0,2.0
8,14.0,desktop,17,15.0,2.0,1.0,2.0
9,16.0,desktop,17,16.0,1.0,1.0,1.0
10,17.0,desktop,17,17.0,49.0,49.0,1.0
11,66.0,desktop,17,66.0,1.0,1.0,1.0
12,67.0,desktop,17,67.0,1.0,3.0,1.0
13,68.0,desktop,17,70.0,3.0,2.0,3.0
14,71.0,desktop,17,72.0,2.0,2.0,2.0
15,73.0,desktop,17,74.0,2.0,2.0,2.0
