,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,14,0.0,2.0,1.0,2.0
1,2.0,desktop,14,1.0,1.0,1.0,1.0
2,3.0,desktop,14,2.0,1.0,1.0,1.0
3,4.0,desktop,14,3.0,29.0,29.0,1.0
4,33.0,desktop,14,32.0,1.0,1.0,1.0
5,34.0,desktop,14,33.0,1.0,2.0,1.0
6,35.0,desktop,14,35.0,2.0,2.0,2.0
7,37.0,desktop,14,37.0,2.0,1.0,2.0
8,39.0,desktop,14,38.0,1.0,1.0,1.0
9,40.0,desktop,14,39.0,56.0,56.0,1.0
10,96.0,desktop,14,95.0,1.0,2.0,1.0
11,97.0,desktop,14,97.0,2.0,2.0,2.0
12,99.0,desktop,14,99.0,2.0,2.0,2.0
