,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,17,0.0,1.0,2.0,1.0
1,1.0,desktop,17,2.0,2.0,2.0,2.0
2,3.0,desktop,17,4.0,2.0,1.0,2.0
3,5.0,desktop,17,5.0,1.0,1.0,1.0
4,6.0,desktop,17,6.0,1.0,1.0,1.0
5,7.0,mobile,17,7.0,1.0,1.0,1.0
6,8.0,desktop,17,8.0,7.0,8.0,1.0
7,15.0,desktop,17,16.0,2.0,1.0,2.0
8,17.0,desktop,17,17.0,1.0,2.0,1.0
9,18.0,desktop,17,19.0,2.0,1.0,2.0
10,20.0,desktop,17,20.0,1.0,1.0,1.0
11,21.0,desktop,17,21.0,1.0,1.0,1.0
12,22.0,desktop,17,22.0,1.0,1.0,1.0
13,23.0,desktop,17,23.0,1.0,1.0,1.0
14,24.0,desktop,17,24.0,1.0,1.0,1.0
15,25.0,desktop,17,25.0,1.0,1.0,1.0
