,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,24,0.0,3.0,1.0,3.0
1,3.0,mobile,24,1.0,1.0,1.0,1.0
2,4.0,mobile,24,2.0,1.0,1.0,1.0
3,5.0,mobile,24,3.0,1.0,3.0,1.0
4,6.0,mobile,24,6.0,10.0,9.0,3.0
5,16.0,mobile,24,15.0,2.0,1.0,2.0
6,18.0,mobile,24,16.0,4.0,6.0,1.0
7,22.0,mobile,24,22.0,8.0,8.0,3.0
8,30.0,mobile,24,30.0,3.0,1.0,3.0
9,33.0,mobile,24,31.0,1.0,2.0,1.0
10,34.0,mobile,24,33.0,2.0,1.0,2.0
11,36.0,mobile,24,34.0,1.0,2.0,1.0
12,37.0,mobile,24,36.0,41.0,42.0,2.0
13,78.0,mobile,24,78.0,3.0,1.0,3.0
14,81.0,mobile,24,79.0,1.0,3.0,1.0
15,82.0,mobile,24,82.0,3.0,3.0,3.0
16,85.0,mobile,24,85.0,43.0,42.0,3.0
17,128.0,mobile,24,127.0,6.0,5.0,2.0
18,134.0,mobile,24,132.0,1.0,1.0,1.0
19,135.0,mobile,24,133.0,1.0,1.0,1.0
20,136.0,mobile,24,134.0,1.0,3.0,1.0
21,137.0,mobile,24,137.0,3.0,1.0,3.0
22,140.0,mobile,24,138.0,1.0,1.0,1.0
