,time,event0,event1,event2,event3,event4,event5
0,0.0,tablet,19,0.0,1.0,2.0,1.0
1,1.0,tablet,19,2.0,2.0,2.0,2.0
2,3.0,tablet,19,4.0,2.0,1.0,2.0
3,5.0,tablet,19,5.0,1.0,1.0,1.0
4,6.0,tablet,19,6.0,1.0,1.0,1.0
5,7.0,tablet,19,7.0,1.0,1.0,1.0
6,8.0,tablet,19,8.0,1.0,2.0,1.0
7,9.0,tablet,19,10.0,2.0,1.0,2.0
8,11.0,tablet,19,11.0,1.0,1.0,1.0
9,12.0,tablet,19,12.0,1.0,3.0,1.0
10,13.0,tablet,19,15.0,3.0,1.0,3.0
11,16.0,tablet,19,16.0,1.0,1.0,1.0
12,17.0,tablet,19,17.0,1.0,1.0,1.0
13,18.0,tablet,19,18.0,1.0,1.0,1.0
14,19.0,tablet,19,19.0,1.0,1.0,1.0
15,20.0,tablet,19,20.0,1.0,1.0,1.0
16,21.0,tablet,19,21.0,1.0,1.0,1.0
17,22.0,tablet,19,22.0,1.0,2.0,1.0
