,time,event0,event1,event2,event3,event4,event5
0,0.0,mobile,22,0.0,1.0,1.0,1.0
1,1.0,mobile,22,1.0,1.0,1.0,1.0
2,2.0,mobile,22,2.0,1.0,1.0,1.0
3,3.0,mobile,22,3.0,2.0,2.0,1.0
4,5.0,mobile,22,5.0,1.0,1.0,1.0
5,6.0,mobile,22,6.0,1.0,1.0,1.0
6,7.0,mobile,22,7.0,1.0,1.0,1.0
7,8.0,mobile,22,8.0,1.0,1.0,1.0
8,9.0,mobile,22,9.0,1.0,1.0,1.0
9,10.0,mobile,22,10.0,1.0,1.0,1.0
10,11.0,mobile,22,11.0,1.0,1.0,1.0
11,12.0,mobile,22,12.0,8.0,8.0,1.0
12,20.0,mobile,22,20.0,1.0,1.0,1.0
13,21.0,mobile,22,21.0,1.0,1.0,1.0
14,22.0,mobile,22,22.0,1.0,1.0,1.0
15,23.0,mobile,22,23.0,1.0,1.0,1.0
16,24.0,mobile,22,24.0,1.0,1.0,1.0
17,25.0,mobile,22,25.0,1.0,1.0,1.0
18,26.0,mobile,22,26.0,1.0,1.0,1.0
19,27.0,mobile,22,27.0,1.0,1.0,1.0
20,28.0,mobile,22,28.0,1.0,1.0,1.0
