,time,event0,event1,event2,event3,event4,event5
0,0.0,desktop,27,0.0,3.0,2.0,3.0
1,3.0,desktop,27,2.0,2.0,2.0,2.0
2,5.0,desktop,27,4.0,3.0,3.0,2.0
3,8.0,desktop,27,7.0,2.0,1.0,2.0
4,10.0,desktop,27,8.0,25.0,25.0,1.0
5,35.0,desktop,27,33.0,1.0,1.0,1.0
6,36.0,desktop,27,34.0,1.0,2.0,1.0
7,37.0,desktop,27,36.0,2.0,2.0,2.0
8,39.0,desktop,27,38.0,49.0,49.0,2.0
9,88.0,desktop,27,87.0,2.0,1.0,2.0
10,90.0,desktop,27,88.0,1.0,1.0,1.0
11,91.0,desktop,27,89.0,1.0,2.0,1.0
12,92.0,desktop,27,91.0,2.0,2.0,2.0
13,94.0,desktop,27,93.0,2.0,2.0,2.0
14,96.0,desktop,27,95.0,2.0,1.0,2.0
15,98.0,desktop,27,96.0,12.0,15.0,1.0
16,110.0,desktop,27,111.0,4.0,1.0,4.0
17,114.0,desktop,27,112.0,1.0,2.0,1.0
18,115.0,desktop,27,114.0,2.0,1.0,2.0
19,117.0,desktop,27,115.0,1.0,2.0,1.0
20,118.0,desktop,27,117.0,2.0,1.0,2.0
21,120.0,desktop,27,118.0,1.0,1.0,1.0
22,121.0,desktop,27,119.0,77.0,77.0,1.0
23,198.0,desktop,27,196.0,1.0,2.0,1.0
24,199.0,desktop,27,198.0,2.0,1.0,2.0
25,201.0,desktop,27,199.0,1.0,1.0,1.0
